63,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-25 00:45:00,1
2019-06-25 01:45:00,1
2019-06-25 02:45:00,1
2019-06-25 03:45:00,1
2019-06-25 04:45:00,1
2019-06-25 05:31:00,1
2019-06-25 05:45:00,1
2019-06-25 06:10:00,9
2019-06-25 06:45:00,1
2019-06-25 07:21:00,1
2019-06-25 07:26:00,1
2019-06-25 07:28:00,1
2019-06-25 07:34:00,1
2019-06-25 07:44:00,1
2019-06-25 07:45:00,1
2019-06-25 08:14:00,9
2019-06-25 08:45:00,1
2019-06-25 09:45:00,1
2019-06-25 10:45:00,1
2019-06-25 11:45:00,1
2019-06-25 12:34:00,1
2019-06-25 12:45:00,1
2019-06-25 13:45:00,1
2019-06-25 14:06:00,9
2019-06-25 14:17:00,9
2019-06-25 14:45:00,1
2019-06-25 15:45:00,1
2019-06-25 16:45:00,1
2019-06-25 17:45:00,1
2019-06-25 18:45:00,1
2019-06-25 19:45:00,1
