90,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-31 00:57:00,1
2019-03-31 01:57:00,1
2019-03-31 02:57:00,1
2019-03-31 03:57:00,1
2019-03-31 04:57:00,1
2019-03-31 05:56:00,1
2019-03-31 06:58:00,1
2019-03-31 07:57:00,1
2019-03-31 08:57:00,1
2019-03-31 09:56:00,1
2019-03-31 10:50:00,1
2019-03-31 10:53:00,1
2019-03-31 10:54:00,1
2019-03-31 10:55:00,1
2019-03-31 10:57:00,1
2019-03-31 10:58:00,2
2019-03-31 11:01:00,1
2019-03-31 11:06:00,1
2019-03-31 11:10:00,1
2019-03-31 11:12:00,1
2019-03-31 11:13:00,2
2019-03-31 11:57:00,1
2019-03-31 12:03:00,4
2019-03-31 12:04:00,5
2019-03-31 12:22:00,9
2019-03-31 12:58:00,1
2019-03-31 13:44:00,9
2019-03-31 13:57:00,1
2019-03-31 14:47:00,1
2019-03-31 14:58:00,1
2019-03-31 15:54:00,1
2019-03-31 15:58:00,1
2019-03-31 16:05:00,1
2019-03-31 16:58:00,1
2019-03-31 17:01:00,1
2019-03-31 17:45:00,9
2019-03-31 17:57:00,1
2019-03-31 18:58:00,1
2019-03-31 19:06:00,9
2019-03-31 19:09:00,7
2019-03-31 19:10:00,2
2019-03-31 19:58:00,1
