32,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-01-24 05:52:00,2
2019-01-24 06:03:00,4
2019-01-24 08:30:00,2
2019-01-24 08:33:00,2
2019-01-24 08:55:00,6
2019-01-24 08:58:00,1
2019-01-24 09:48:00,1
2019-01-24 12:49:00,1
2019-01-24 15:04:00,2
2019-01-24 15:05:00,2
2019-01-24 15:06:00,2
2019-01-24 15:08:00,2
2019-01-24 15:37:00,2
2019-01-24 15:43:00,2
2019-01-24 21:46:00,1
