10637,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-12 00:12:00,9
2019-03-12 00:14:00,9
2019-03-12 00:23:00,9
2019-03-12 00:58:00,1
2019-03-12 01:26:00,14
2019-03-12 01:59:00,1
2019-03-12 02:58:00,1
2019-03-12 03:58:00,1
2019-03-12 04:47:00,1
2019-03-12 04:58:00,1
2019-03-12 05:30:00,1
2019-03-12 05:36:00,1
2019-03-12 05:38:00,1
2019-03-12 05:44:00,1
2019-03-12 05:56:00,1
2019-03-12 05:58:00,1
2019-03-12 06:29:00,1
2019-03-12 06:30:00,1
2019-03-12 06:33:00,1
2019-03-12 06:35:00,1
2019-03-12 06:37:00,1
2019-03-12 06:59:00,1
2019-03-12 07:21:00,1
2019-03-12 07:25:00,1
2019-03-12 07:58:00,1
2019-03-12 08:41:00,1
2019-03-12 08:43:00,1
2019-03-12 08:44:00,1
2019-03-12 08:47:00,1
2019-03-12 08:51:00,1
2019-03-12 08:52:00,1
2019-03-12 08:55:00,1
2019-03-12 08:57:00,1
2019-03-12 08:58:00,1
2019-03-12 08:59:00,1
2019-03-12 09:00:00,1
2019-03-12 09:01:00,2
2019-03-12 09:07:00,1
2019-03-12 09:15:00,1
2019-03-12 09:33:00,1
2019-03-12 09:35:00,1
2019-03-12 09:52:00,1
2019-03-12 09:57:00,1
2019-03-12 09:58:00,1
2019-03-12 10:15:00,1
2019-03-12 10:19:00,1
2019-03-12 10:20:00,1
2019-03-12 10:24:00,1
2019-03-12 10:25:00,1
2019-03-12 10:27:00,1
2019-03-12 10:28:00,1
2019-03-12 10:29:00,1
2019-03-12 10:34:00,1
2019-03-12 10:38:00,1
2019-03-12 10:56:00,1
2019-03-12 11:07:00,166
2019-03-12 11:08:00,214
2019-03-12 11:09:00,138
2019-03-12 11:15:00,201
2019-03-12 11:16:00,219
2019-03-12 11:17:00,220
2019-03-12 11:18:00,221
2019-03-12 11:19:00,214
2019-03-12 11:20:00,203
2019-03-12 11:21:00,228
2019-03-12 11:22:00,224
2019-03-12 11:23:00,222
2019-03-12 11:24:00,206
2019-03-12 11:25:00,221
2019-03-12 11:26:00,202
2019-03-12 11:27:00,218
2019-03-12 11:28:00,166
2019-03-12 11:29:00,146
2019-03-12 11:30:00,194
2019-03-12 11:31:00,226
2019-03-12 11:32:00,174
2019-03-12 11:33:00,49
2019-03-12 11:34:00,210
2019-03-12 11:35:00,228
2019-03-12 11:36:00,219
2019-03-12 11:37:00,217
2019-03-12 11:38:00,213
2019-03-12 11:39:00,205
2019-03-12 11:40:00,213
2019-03-12 11:41:00,210
2019-03-12 11:42:00,203
2019-03-12 11:43:00,214
2019-03-12 11:44:00,206
2019-03-12 11:45:00,202
2019-03-12 11:46:00,189
2019-03-12 11:47:00,208
2019-03-12 11:48:00,172
2019-03-12 11:49:00,145
2019-03-12 11:50:00,204
2019-03-12 11:51:00,219
2019-03-12 11:52:00,210
2019-03-12 11:53:00,217
2019-03-12 11:54:00,209
2019-03-12 11:55:00,223
2019-03-12 11:56:00,201
2019-03-12 11:57:00,224
2019-03-12 11:58:00,210
2019-03-12 11:59:00,217
2019-03-12 12:00:00,210
2019-03-12 12:01:00,217
2019-03-12 12:02:00,197
2019-03-12 12:03:00,200
2019-03-12 12:58:00,1
2019-03-12 14:34:00,9
2019-03-12 15:35:00,9
2019-03-12 15:59:00,1
2019-03-12 16:06:00,9
2019-03-12 16:58:00,1
2019-03-12 17:57:00,1
2019-03-12 18:20:00,9
2019-03-12 18:54:00,9
2019-03-12 18:58:00,1
2019-03-12 19:00:00,1
2019-03-12 19:01:00,8
2019-03-12 19:58:00,1
