65,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-01 00:58:00,1
2019-01-01 01:05:00,1
2019-01-01 01:58:00,1
2019-01-01 02:58:00,1
2019-01-01 03:30:00,9
2019-01-01 03:58:00,1
2019-01-01 04:58:00,1
2019-01-01 05:58:00,1
2019-01-01 06:53:00,3
2019-01-01 06:57:00,1
2019-01-01 07:09:00,3
2019-01-01 07:18:00,3
2019-01-01 07:58:00,1
2019-01-01 08:46:00,1
2019-01-01 08:47:00,1
2019-01-01 08:57:00,1
2019-01-01 09:57:00,1
2019-01-01 10:58:00,1
2019-01-01 11:58:00,1
2019-01-01 12:58:00,1
2019-01-01 12:59:00,9
2019-01-01 13:57:00,1
2019-01-01 14:57:00,1
2019-01-01 15:57:00,1
2019-01-01 16:19:00,6
2019-01-01 16:20:00,1
2019-01-01 16:57:00,1
2019-01-01 17:38:00,9
2019-01-01 17:57:00,1
2019-01-01 18:58:00,1
