111,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-12-29 00:46:00,1
2019-12-29 00:50:00,1
2019-12-29 01:17:00,9
2019-12-29 01:31:00,9
2019-12-29 01:33:00,9
2019-12-29 01:36:00,9
2019-12-29 01:45:00,1
2019-12-29 01:58:00,1
2019-12-29 02:16:00,1
2019-12-29 02:42:00,8
2019-12-29 02:43:00,1
2019-12-29 02:45:00,1
2019-12-29 02:51:00,1
2019-12-29 03:46:00,1
2019-12-29 03:51:00,1
2019-12-29 04:45:00,1
2019-12-29 04:50:00,1
2019-12-29 05:04:00,9
2019-12-29 05:13:00,9
2019-12-29 05:46:00,2
2019-12-29 05:53:00,1
2019-12-29 06:08:00,1
2019-12-29 06:45:00,1
2019-12-29 07:00:00,1
2019-12-29 07:45:00,1
2019-12-29 07:50:00,1
2019-12-29 08:06:00,1
2019-12-29 08:46:00,1
2019-12-29 09:45:00,1
2019-12-29 09:51:00,1
2019-12-29 10:37:00,1
2019-12-29 10:43:00,1
2019-12-29 10:45:00,1
2019-12-29 10:49:00,1
2019-12-29 10:50:00,1
2019-12-29 11:45:00,1
2019-12-29 11:50:00,1
2019-12-29 12:46:00,1
2019-12-29 12:51:00,1
2019-12-29 13:45:00,1
2019-12-29 14:30:00,9
2019-12-29 14:45:00,1
2019-12-29 15:46:00,1
2019-12-29 16:45:00,1
2019-12-29 17:46:00,1
2019-12-29 17:51:00,1
2019-12-29 18:46:00,1
