43,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-05-03 00:47:00,1
2019-05-03 00:56:00,1
2019-05-03 01:06:00,1
2019-05-03 02:37:00,1
2019-05-03 04:50:00,1
2019-05-03 05:39:00,1
2019-05-03 05:47:00,2
2019-05-03 05:51:00,1
2019-05-03 05:58:00,1
2019-05-03 06:27:00,3
2019-05-03 06:35:00,1
2019-05-03 06:50:00,4
2019-05-03 07:08:00,1
2019-05-03 07:16:00,1
2019-05-03 08:40:00,1
2019-05-03 08:51:00,1
2019-05-03 08:57:00,1
2019-05-03 09:10:00,1
2019-05-03 10:00:00,1
2019-05-03 10:12:00,1
2019-05-03 10:15:00,1
2019-05-03 10:22:00,1
2019-05-03 11:31:00,1
2019-05-03 13:02:00,1
2019-05-03 14:02:00,1
2019-05-03 14:48:00,1
2019-05-03 14:50:00,1
2019-05-03 14:53:00,2
2019-05-03 14:58:00,1
2019-05-03 15:00:00,1
2019-05-03 17:03:00,1
2019-05-03 17:18:00,1
2019-05-03 17:19:00,1
2019-05-03 17:49:00,1
2019-05-03 18:03:00,1
2019-05-03 18:06:00,1
