50,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-11-16 04:12:00,5
2019-11-16 07:13:00,2
2019-11-16 08:53:00,1
2019-11-16 11:02:00,1
2019-11-16 11:07:00,1
2019-11-16 11:51:00,1
2019-11-16 12:35:00,1
2019-11-16 13:03:00,1
2019-11-16 13:09:00,2
2019-11-16 13:13:00,2
2019-11-16 13:48:00,1
2019-11-16 14:05:00,1
2019-11-16 14:08:00,1
2019-11-16 16:41:00,1
2019-11-16 16:44:00,1
2019-11-16 17:49:00,1
2019-11-16 17:50:00,1
2019-11-16 17:51:00,1
2019-11-16 17:52:00,3
2019-11-16 17:53:00,2
2019-11-16 17:58:00,1
2019-11-16 18:08:00,1
2019-11-16 18:11:00,1
2019-11-16 18:14:00,1
2019-11-16 18:37:00,1
2019-11-16 18:47:00,1
2019-11-16 18:50:00,1
2019-11-16 18:57:00,1
2019-11-16 19:00:00,1
2019-11-16 19:08:00,1
2019-11-16 19:10:00,1
2019-11-16 20:16:00,2
2019-11-16 20:45:00,1
2019-11-16 20:49:00,1
2019-11-16 21:13:00,1
2019-11-16 21:16:00,1
2019-11-16 21:45:00,1
2019-11-16 23:42:00,1
2019-11-16 23:57:00,1
