87,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-07 00:00:00,1
2019-04-07 01:00:00,1
2019-04-07 02:01:00,1
2019-04-07 02:51:00,1
2019-04-07 02:56:00,1
2019-04-07 03:00:00,1
2019-04-07 03:14:00,1
2019-04-07 03:24:00,1
2019-04-07 03:29:00,1
2019-04-07 03:31:00,1
2019-04-07 03:59:00,1
2019-04-07 04:58:00,1
2019-04-07 05:58:00,1
2019-04-07 06:59:00,1
2019-04-07 07:56:00,1
2019-04-07 08:16:00,1
2019-04-07 08:37:00,1
2019-04-07 08:42:00,1
2019-04-07 08:48:00,1
2019-04-07 08:55:00,9
2019-04-07 08:57:00,1
2019-04-07 09:20:00,8
2019-04-07 09:21:00,1
2019-04-07 09:57:00,1
2019-04-07 10:04:00,2
2019-04-07 10:17:00,9
2019-04-07 10:57:00,1
2019-04-07 11:11:00,9
2019-04-07 11:58:00,1
2019-04-07 12:58:00,1
2019-04-07 13:42:00,9
2019-04-07 13:58:00,1
2019-04-07 14:08:00,9
2019-04-07 14:58:00,1
2019-04-07 15:59:00,1
2019-04-07 16:58:00,1
2019-04-07 17:58:00,1
2019-04-07 18:58:00,1
2019-04-07 19:58:00,1
