26,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-29 05:52:00,1
2019-04-29 07:34:00,1
2019-04-29 08:02:00,1
2019-04-29 08:03:00,2
2019-04-29 08:45:00,2
2019-04-29 09:17:00,1
2019-04-29 10:05:00,1
2019-04-29 10:06:00,2
2019-04-29 10:12:00,2
2019-04-29 13:36:00,1
2019-04-29 15:30:00,1
2019-04-29 16:57:00,1
2019-04-29 17:00:00,1
2019-04-29 17:06:00,1
2019-04-29 17:15:00,1
2019-04-29 19:27:00,3
2019-04-29 19:28:00,2
2019-04-29 20:23:00,1
2019-04-29 20:26:00,1
