45,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-11 04:29:00,2
2019-08-11 05:29:00,1
2019-08-11 07:50:00,1
2019-08-11 07:55:00,1
2019-08-11 10:28:00,1
2019-08-11 10:29:00,2
2019-08-11 11:09:00,1
2019-08-11 11:29:00,4
2019-08-11 13:02:00,4
2019-08-11 13:04:00,4
2019-08-11 13:05:00,11
2019-08-11 13:07:00,5
2019-08-11 13:10:00,3
2019-08-11 13:14:00,1
2019-08-11 13:16:00,1
2019-08-11 17:11:00,1
2019-08-11 17:13:00,1
2019-08-11 17:14:00,1
