1177,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-07-30 00:00:00,1
2019-07-30 00:01:00,1
2019-07-30 00:03:00,1
2019-07-30 00:04:00,1
2019-07-30 00:05:00,1
2019-07-30 00:06:00,1
2019-07-30 00:07:00,1
2019-07-30 00:08:00,3
2019-07-30 00:09:00,1
2019-07-30 00:11:00,1
2019-07-30 00:12:00,1
2019-07-30 00:13:00,1
2019-07-30 00:14:00,1
2019-07-30 00:16:00,1
2019-07-30 00:18:00,1
2019-07-30 00:19:00,1
2019-07-30 00:21:00,1
2019-07-30 00:22:00,1
2019-07-30 00:24:00,1
2019-07-30 00:25:00,1
2019-07-30 00:26:00,1
2019-07-30 00:27:00,1
2019-07-30 00:28:00,1
2019-07-30 00:30:00,1
2019-07-30 00:31:00,1
2019-07-30 00:34:00,1
2019-07-30 00:36:00,1
2019-07-30 00:37:00,1
2019-07-30 00:40:00,1
2019-07-30 00:41:00,1
2019-07-30 00:43:00,1
2019-07-30 00:45:00,1
2019-07-30 00:47:00,1
2019-07-30 00:48:00,1
2019-07-30 00:50:00,1
2019-07-30 00:51:00,1
2019-07-30 00:52:00,2
2019-07-30 00:54:00,1
2019-07-30 00:55:00,1
2019-07-30 00:56:00,1
2019-07-30 00:58:00,1
2019-07-30 01:00:00,1
2019-07-30 01:02:00,2
2019-07-30 01:04:00,1
2019-07-30 01:05:00,2
2019-07-30 01:07:00,1
2019-07-30 01:08:00,1
2019-07-30 01:09:00,1
2019-07-30 01:10:00,2
2019-07-30 01:11:00,1
2019-07-30 01:12:00,1
2019-07-30 01:13:00,1
2019-07-30 01:14:00,1
2019-07-30 01:16:00,1
2019-07-30 01:17:00,1
2019-07-30 01:18:00,1
2019-07-30 01:19:00,1
2019-07-30 01:20:00,1
2019-07-30 01:21:00,1
2019-07-30 01:22:00,1
2019-07-30 01:24:00,1
2019-07-30 01:25:00,1
2019-07-30 01:26:00,1
2019-07-30 01:28:00,1
2019-07-30 01:29:00,1
2019-07-30 01:32:00,1
2019-07-30 01:34:00,1
2019-07-30 01:37:00,1
2019-07-30 01:38:00,1
2019-07-30 01:40:00,1
2019-07-30 01:42:00,1
2019-07-30 01:44:00,1
2019-07-30 01:47:00,1
2019-07-30 01:48:00,1
2019-07-30 01:52:00,1
2019-07-30 01:57:00,1
2019-07-30 02:00:00,1
2019-07-30 02:02:00,1
2019-07-30 02:06:00,1
2019-07-30 02:09:00,1
2019-07-30 02:12:00,1
2019-07-30 02:16:00,1
2019-07-30 02:19:00,1
2019-07-30 02:22:00,1
2019-07-30 02:24:00,1
2019-07-30 02:27:00,1
2019-07-30 02:30:00,1
2019-07-30 02:31:00,1
2019-07-30 02:32:00,1
2019-07-30 02:35:00,1
2019-07-30 02:38:00,1
2019-07-30 02:41:00,1
2019-07-30 02:42:00,1
2019-07-30 02:43:00,2
2019-07-30 02:44:00,1
2019-07-30 02:46:00,1
2019-07-30 02:48:00,2
2019-07-30 02:49:00,1
2019-07-30 02:51:00,2
2019-07-30 02:52:00,3
2019-07-30 02:53:00,1
2019-07-30 02:54:00,2
2019-07-30 02:55:00,2
2019-07-30 02:56:00,2
2019-07-30 02:57:00,2
2019-07-30 02:58:00,2
2019-07-30 02:59:00,3
2019-07-30 03:00:00,2
2019-07-30 03:01:00,1
2019-07-30 03:02:00,2
2019-07-30 03:03:00,2
2019-07-30 03:04:00,2
2019-07-30 03:05:00,2
2019-07-30 03:06:00,2
2019-07-30 03:07:00,2
2019-07-30 03:08:00,3
2019-07-30 03:09:00,2
2019-07-30 03:10:00,1
2019-07-30 03:11:00,2
2019-07-30 03:12:00,4
2019-07-30 03:13:00,2
2019-07-30 03:14:00,2
2019-07-30 03:15:00,2
2019-07-30 03:16:00,2
2019-07-30 03:17:00,3
2019-07-30 03:18:00,1
2019-07-30 03:19:00,2
2019-07-30 03:20:00,2
2019-07-30 03:21:00,2
2019-07-30 03:22:00,6
2019-07-30 03:23:00,3
2019-07-30 03:24:00,3
2019-07-30 03:25:00,1
2019-07-30 03:26:00,2
2019-07-30 03:27:00,1
2019-07-30 03:28:00,2
2019-07-30 03:29:00,2
2019-07-30 03:30:00,2
2019-07-30 03:31:00,3
