15,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-10-12 02:05:00,1
2019-10-12 02:08:00,1
2019-10-12 02:10:00,1
2019-10-12 06:28:00,1
2019-10-12 06:32:00,1
2019-10-12 06:42:00,1
2019-10-12 08:28:00,1
2019-10-12 08:29:00,1
2019-10-12 19:22:00,1
2019-10-12 19:36:00,1
2019-10-12 21:02:00,1
2019-10-12 21:03:00,1
2019-10-12 21:32:00,3
