76,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-17 00:45:00,1
2019-09-17 01:44:00,1
2019-09-17 02:38:00,1
2019-09-17 02:44:00,1
2019-09-17 03:44:00,1
2019-09-17 04:44:00,1
2019-09-17 05:44:00,1
2019-09-17 05:58:00,9
2019-09-17 06:44:00,1
2019-09-17 07:44:00,1
2019-09-17 08:44:00,1
2019-09-17 09:46:00,10
2019-09-17 10:44:00,1
2019-09-17 10:45:00,1
2019-09-17 11:44:00,1
2019-09-17 12:44:00,1
2019-09-17 13:44:00,1
2019-09-17 14:15:00,9
2019-09-17 14:40:00,9
2019-09-17 14:45:00,1
2019-09-17 14:55:00,9
2019-09-17 15:44:00,1
2019-09-17 16:03:00,9
2019-09-17 16:44:00,1
2019-09-17 17:44:00,1
2019-09-17 18:44:00,1
2019-09-17 19:44:00,1
