80,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-11-29 00:45:00,1
2019-11-29 01:45:00,1
2019-11-29 02:17:00,1
2019-11-29 02:45:00,1
2019-11-29 03:45:00,1
2019-11-29 04:06:00,1
2019-11-29 04:45:00,10
2019-11-29 05:45:00,1
2019-11-29 06:44:00,1
2019-11-29 06:59:00,1
2019-11-29 07:44:00,1
2019-11-29 08:42:00,1
2019-11-29 08:44:00,1
2019-11-29 08:46:00,1
2019-11-29 08:47:00,1
2019-11-29 09:44:00,1
2019-11-29 09:53:00,9
2019-11-29 10:03:00,9
2019-11-29 10:44:00,1
2019-11-29 11:44:00,1
2019-11-29 12:44:00,1
2019-11-29 13:44:00,1
2019-11-29 13:55:00,9
2019-11-29 14:12:00,9
2019-11-29 14:46:00,1
2019-11-29 15:45:00,1
2019-11-29 15:50:00,9
2019-11-29 16:48:00,2
2019-11-29 17:49:00,1
2019-11-29 18:48:00,1
