100,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-11-15 00:45:00,1
2019-11-15 01:36:00,9
2019-11-15 01:45:00,1
2019-11-15 02:45:00,1
2019-11-15 03:45:00,1
2019-11-15 04:45:00,1
2019-11-15 04:51:00,9
2019-11-15 04:56:00,9
2019-11-15 05:45:00,1
2019-11-15 06:45:00,1
2019-11-15 07:44:00,1
2019-11-15 08:45:00,1
2019-11-15 09:45:00,1
2019-11-15 10:45:00,1
2019-11-15 11:44:00,9
2019-11-15 11:45:00,1
2019-11-15 12:25:00,9
2019-11-15 12:45:00,1
2019-11-15 13:45:00,1
2019-11-15 14:24:00,4
2019-11-15 14:25:00,5
2019-11-15 14:45:00,1
2019-11-15 15:46:00,1
2019-11-15 16:44:00,9
2019-11-15 16:45:00,1
2019-11-15 16:46:00,9
2019-11-15 16:52:00,9
2019-11-15 17:44:00,1
2019-11-15 18:45:00,1
