3052,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-29 00:29:00,9
2019-03-29 00:58:00,1
2019-03-29 01:57:00,1
2019-03-29 02:57:00,1
2019-03-29 03:25:00,1
2019-03-29 03:27:00,1
2019-03-29 03:30:00,1
2019-03-29 03:34:00,1
2019-03-29 03:35:00,1
2019-03-29 03:38:00,1
2019-03-29 03:39:00,1
2019-03-29 03:43:00,1
2019-03-29 03:48:00,1
2019-03-29 03:50:00,1
2019-03-29 03:51:00,1
2019-03-29 03:54:00,1
2019-03-29 03:55:00,1
2019-03-29 03:56:00,1
2019-03-29 03:57:00,1
2019-03-29 03:58:00,1
2019-03-29 04:00:00,1
2019-03-29 04:01:00,1
2019-03-29 04:57:00,1
2019-03-29 05:57:00,1
2019-03-29 06:11:00,1
2019-03-29 06:41:00,6
2019-03-29 06:57:00,1
2019-03-29 07:49:00,49
2019-03-29 07:50:00,181
2019-03-29 07:51:00,142
2019-03-29 07:52:00,137
2019-03-29 07:53:00,171
2019-03-29 07:54:00,141
2019-03-29 07:55:00,167
2019-03-29 07:56:00,138
2019-03-29 07:57:00,167
2019-03-29 07:58:00,164
2019-03-29 07:59:00,172
2019-03-29 08:00:00,152
2019-03-29 08:01:00,155
2019-03-29 08:02:00,169
2019-03-29 08:03:00,141
2019-03-29 08:04:00,166
2019-03-29 08:05:00,169
2019-03-29 08:06:00,165
2019-03-29 08:07:00,166
2019-03-29 08:08:00,6
2019-03-29 08:56:00,1
2019-03-29 09:57:00,1
2019-03-29 10:57:00,1
2019-03-29 11:33:00,7
2019-03-29 11:34:00,2
2019-03-29 11:36:00,1
2019-03-29 11:58:00,1
2019-03-29 12:58:00,1
2019-03-29 13:42:00,1
2019-03-29 13:53:00,9
2019-03-29 13:59:00,1
2019-03-29 14:27:00,1
2019-03-29 14:48:00,1
2019-03-29 14:58:00,1
2019-03-29 15:07:00,9
2019-03-29 15:29:00,4
2019-03-29 15:30:00,5
2019-03-29 15:57:00,1
2019-03-29 16:22:00,5
2019-03-29 16:23:00,4
2019-03-29 16:28:00,9
2019-03-29 16:56:00,9
2019-03-29 16:58:00,1
2019-03-29 17:22:00,9
2019-03-29 17:34:00,1
2019-03-29 17:35:00,1
2019-03-29 17:38:00,1
2019-03-29 17:39:00,1
2019-03-29 17:42:00,1
2019-03-29 17:58:00,1
2019-03-29 18:18:00,1
2019-03-29 18:58:00,1
2019-03-29 19:58:00,1
