90,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-19 00:49:00,1
2019-03-19 00:58:00,1
2019-03-19 01:58:00,1
2019-03-19 02:58:00,1
2019-03-19 03:56:00,2
2019-03-19 03:57:00,1
2019-03-19 03:58:00,2
2019-03-19 04:02:00,1
2019-03-19 04:57:00,1
2019-03-19 05:57:00,1
2019-03-19 06:58:00,1
2019-03-19 07:57:00,1
2019-03-19 08:52:00,1
2019-03-19 08:53:00,1
2019-03-19 08:57:00,1
2019-03-19 09:36:00,1
2019-03-19 09:37:00,1
2019-03-19 09:55:00,1
2019-03-19 09:59:00,1
2019-03-19 10:05:00,1
2019-03-19 10:08:00,1
2019-03-19 10:10:00,9
2019-03-19 10:13:00,1
2019-03-19 10:18:00,2
2019-03-19 10:20:00,1
2019-03-19 10:28:00,1
2019-03-19 10:29:00,1
2019-03-19 10:30:00,1
2019-03-19 10:48:00,1
2019-03-19 10:56:00,2
2019-03-19 11:09:00,1
2019-03-19 11:15:00,1
2019-03-19 11:17:00,1
2019-03-19 11:22:00,1
2019-03-19 11:29:00,2
2019-03-19 11:35:00,1
2019-03-19 11:38:00,1
2019-03-19 11:45:00,1
2019-03-19 11:46:00,1
2019-03-19 11:52:00,1
2019-03-19 11:54:00,1
2019-03-19 11:57:00,1
2019-03-19 12:59:00,1
2019-03-19 13:44:00,9
2019-03-19 13:59:00,1
2019-03-19 14:59:00,1
2019-03-19 15:58:00,1
2019-03-19 16:58:00,1
2019-03-19 17:59:00,1
2019-03-19 18:58:00,1
2019-03-19 19:46:00,7
2019-03-19 19:47:00,2
2019-03-19 19:51:00,9
2019-03-19 20:00:00,1
