96,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-02-11 01:03:00,1
2019-02-11 01:04:00,1
2019-02-11 07:18:00,1
2019-02-11 07:21:00,1
2019-02-11 07:27:00,1
2019-02-11 07:36:00,1
2019-02-11 07:40:00,1
2019-02-11 11:33:00,1
2019-02-11 13:04:00,11
2019-02-11 13:05:00,5
2019-02-11 13:06:00,8
2019-02-11 13:07:00,6
2019-02-11 13:52:00,1
2019-02-11 14:01:00,1
2019-02-11 14:02:00,6
2019-02-11 14:03:00,6
2019-02-11 14:04:00,8
2019-02-11 14:05:00,13
2019-02-11 14:06:00,1
2019-02-11 15:30:00,1
2019-02-11 15:32:00,1
2019-02-11 15:57:00,1
2019-02-11 15:58:00,1
2019-02-11 16:06:00,1
2019-02-11 16:07:00,3
2019-02-11 16:10:00,2
2019-02-11 16:11:00,1
2019-02-11 16:14:00,1
2019-02-11 16:36:00,2
2019-02-11 16:40:00,2
2019-02-11 20:44:00,3
2019-02-11 20:46:00,3
