40,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-05-16 00:10:00,1
2019-05-16 00:11:00,1
2019-05-16 00:13:00,2
2019-05-16 00:17:00,1
2019-05-16 00:18:00,1
2019-05-16 00:23:00,1
2019-05-16 00:24:00,1
2019-05-16 00:26:00,1
2019-05-16 00:27:00,1
2019-05-16 01:32:00,1
2019-05-16 01:34:00,1
2019-05-16 02:02:00,1
2019-05-16 02:03:00,1
2019-05-16 04:11:00,1
2019-05-16 04:16:00,1
2019-05-16 13:06:00,1
2019-05-16 13:09:00,1
2019-05-16 13:18:00,2
2019-05-16 13:21:00,2
2019-05-16 13:24:00,1
2019-05-16 13:30:00,1
2019-05-16 14:32:00,1
2019-05-16 14:33:00,1
2019-05-16 14:48:00,1
2019-05-16 14:49:00,1
2019-05-16 14:52:00,1
2019-05-16 15:54:00,1
2019-05-16 15:57:00,1
2019-05-16 17:21:00,2
2019-05-16 17:24:00,1
2019-05-16 17:25:00,1
2019-05-16 18:48:00,1
2019-05-16 18:49:00,1
2019-05-16 19:13:00,1
2019-05-16 19:26:00,2
