178,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-28 00:45:00,1
2019-07-28 01:46:00,1
2019-07-28 02:43:00,1
2019-07-28 02:45:00,1
2019-07-28 03:45:00,1
2019-07-28 04:45:00,1
2019-07-28 05:45:00,1
2019-07-28 06:46:00,1
2019-07-28 07:45:00,1
2019-07-28 08:45:00,1
2019-07-28 09:45:00,1
2019-07-28 10:41:00,1
2019-07-28 10:45:00,1
2019-07-28 11:26:00,10
2019-07-28 11:27:00,4
2019-07-28 11:45:00,1
2019-07-28 12:17:00,9
2019-07-28 12:23:00,9
2019-07-28 12:46:00,1
2019-07-28 13:10:00,9
2019-07-28 13:19:00,9
2019-07-28 13:25:00,9
2019-07-28 13:26:00,9
2019-07-28 13:36:00,9
2019-07-28 13:46:00,1
2019-07-28 13:52:00,7
2019-07-28 13:56:00,6
2019-07-28 13:57:00,1
2019-07-28 14:45:00,1
2019-07-28 15:05:00,9
2019-07-28 15:15:00,9
2019-07-28 15:45:00,1
2019-07-28 15:50:00,1
2019-07-28 16:34:00,35
2019-07-28 16:45:00,1
2019-07-28 16:51:00,1
2019-07-28 16:53:00,1
2019-07-28 17:45:00,1
2019-07-28 18:45:00,1
2019-07-28 19:46:00,1
2019-07-28 20:04:00,8
2019-07-28 20:05:00,1
