271,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-11-11 00:42:00,9
2019-11-11 00:46:00,1
2019-11-11 01:46:00,1
2019-11-11 02:46:00,1
2019-11-11 03:45:00,1
2019-11-11 04:18:00,9
2019-11-11 04:23:00,3
2019-11-11 04:24:00,6
2019-11-11 04:27:00,9
2019-11-11 04:35:00,9
2019-11-11 04:42:00,9
2019-11-11 04:45:00,1
2019-11-11 04:46:00,9
2019-11-11 04:48:00,6
2019-11-11 04:49:00,3
2019-11-11 04:51:00,9
2019-11-11 04:59:00,9
2019-11-11 05:02:00,9
2019-11-11 05:46:00,1
2019-11-11 05:53:00,53
2019-11-11 05:54:00,9
2019-11-11 06:01:00,31
2019-11-11 06:19:00,1
2019-11-11 06:21:00,31
2019-11-11 06:45:00,1
2019-11-11 07:46:00,1
2019-11-11 07:53:00,9
2019-11-11 08:45:00,1
2019-11-11 09:45:00,1
2019-11-11 10:45:00,1
2019-11-11 11:02:00,9
2019-11-11 11:47:00,1
2019-11-11 11:52:00,1
2019-11-11 12:45:00,1
2019-11-11 13:46:00,1
2019-11-11 14:46:00,1
2019-11-11 15:12:00,9
2019-11-11 15:45:00,1
2019-11-11 16:45:00,1
2019-11-11 17:45:00,1
2019-11-11 18:45:00,1
