32,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-06 00:58:00,1
2019-01-06 01:58:00,1
2019-01-06 02:58:00,1
2019-01-06 03:58:00,1
2019-01-06 04:58:00,1
2019-01-06 05:57:00,1
2019-01-06 06:58:00,1
2019-01-06 07:56:00,1
2019-01-06 08:56:00,1
2019-01-06 09:58:00,1
2019-01-06 10:57:00,1
2019-01-06 11:19:00,2
2019-01-06 11:57:00,1
2019-01-06 12:57:00,1
2019-01-06 13:04:00,9
2019-01-06 13:57:00,1
2019-01-06 14:57:00,1
2019-01-06 15:57:00,1
2019-01-06 16:57:00,1
2019-01-06 17:02:00,1
2019-01-06 17:13:00,1
2019-01-06 17:57:00,1
2019-01-06 18:57:00,1
