199363,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-29 01:16:00,285
2019-01-29 01:17:00,270
2019-01-29 01:18:00,264
2019-01-29 01:19:00,250
2019-01-29 01:20:00,276
2019-01-29 01:21:00,257
2019-01-29 01:22:00,271
2019-01-29 01:23:00,275
2019-01-29 01:24:00,270
2019-01-29 01:25:00,283
2019-01-29 01:26:00,278
2019-01-29 01:27:00,276
2019-01-29 01:28:00,288
2019-01-29 01:29:00,254
2019-01-29 01:30:00,286
2019-01-29 01:31:00,275
2019-01-29 01:32:00,274
2019-01-29 01:33:00,252
2019-01-29 01:34:00,261
2019-01-29 01:35:00,271
2019-01-29 01:36:00,274
2019-01-29 01:37:00,283
2019-01-29 01:38:00,267
2019-01-29 01:39:00,286
2019-01-29 01:40:00,283
2019-01-29 01:41:00,282
2019-01-29 01:42:00,288
2019-01-29 01:43:00,278
2019-01-29 01:44:00,280
2019-01-29 01:45:00,288
2019-01-29 01:46:00,278
2019-01-29 01:47:00,290
2019-01-29 01:48:00,280
2019-01-29 01:49:00,273
2019-01-29 01:50:00,225
2019-01-29 01:51:00,228
2019-01-29 01:52:00,272
2019-01-29 01:53:00,269
2019-01-29 01:54:00,287
2019-01-29 01:55:00,281
2019-01-29 01:56:00,274
2019-01-29 01:57:00,276
2019-01-29 01:58:00,280
2019-01-29 01:59:00,281
2019-01-29 02:00:00,254
2019-01-29 02:01:00,281
2019-01-29 02:02:00,275
2019-01-29 02:03:00,269
2019-01-29 02:04:00,296
2019-01-29 02:05:00,278
2019-01-29 02:06:00,252
2019-01-29 02:07:00,271
2019-01-29 02:08:00,200
2019-01-29 02:09:00,275
2019-01-29 02:10:00,271
2019-01-29 02:11:00,298
2019-01-29 02:12:00,276
2019-01-29 02:13:00,284
2019-01-29 02:14:00,293
2019-01-29 02:15:00,271
2019-01-29 02:16:00,287
2019-01-29 02:17:00,280
2019-01-29 02:18:00,274
2019-01-29 02:19:00,278
2019-01-29 02:20:00,280
2019-01-29 02:21:00,279
2019-01-29 02:22:00,255
2019-01-29 02:23:00,277
2019-01-29 02:24:00,296
2019-01-29 02:25:00,278
2019-01-29 02:26:00,250
2019-01-29 02:27:00,228
2019-01-29 02:28:00,277
2019-01-29 02:29:00,294
2019-01-29 02:30:00,276
2019-01-29 02:31:00,282
2019-01-29 02:32:00,286
2019-01-29 02:33:00,304
2019-01-29 02:34:00,294
2019-01-29 02:35:00,281
2019-01-29 02:36:00,265
2019-01-29 02:37:00,261
2019-01-29 02:38:00,278
2019-01-29 02:39:00,264
2019-01-29 02:40:00,290
2019-01-29 02:41:00,281
2019-01-29 02:42:00,288
2019-01-29 02:43:00,290
2019-01-29 02:44:00,215
2019-01-29 02:45:00,246
2019-01-29 02:46:00,287
2019-01-29 02:47:00,290
2019-01-29 02:48:00,283
2019-01-29 02:49:00,283
2019-01-29 02:50:00,302
2019-01-29 02:51:00,279
2019-01-29 02:52:00,279
2019-01-29 02:53:00,279
2019-01-29 02:54:00,278
2019-01-29 02:55:00,277
2019-01-29 02:56:00,297
2019-01-29 02:57:00,284
2019-01-29 02:58:00,285
2019-01-29 02:59:00,287
2019-01-29 03:00:00,283
2019-01-29 03:01:00,296
2019-01-29 03:02:00,241
2019-01-29 03:03:00,251
2019-01-29 03:04:00,289
2019-01-29 03:05:00,292
2019-01-29 03:06:00,251
2019-01-29 03:07:00,287
2019-01-29 03:08:00,280
2019-01-29 03:09:00,273
2019-01-29 03:10:00,291
2019-01-29 03:11:00,286
2019-01-29 03:12:00,278
2019-01-29 03:13:00,295
2019-01-29 03:14:00,305
2019-01-29 03:15:00,292
2019-01-29 03:16:00,282
2019-01-29 03:17:00,300
2019-01-29 03:18:00,288
2019-01-29 03:19:00,289
2019-01-29 03:20:00,288
2019-01-29 03:21:00,285
2019-01-29 03:22:00,297
2019-01-29 03:23:00,278
2019-01-29 03:24:00,260
2019-01-29 03:25:00,282
2019-01-29 03:26:00,290
2019-01-29 03:27:00,287
2019-01-29 03:28:00,278
2019-01-29 03:29:00,293
2019-01-29 03:30:00,268
2019-01-29 03:31:00,284
2019-01-29 03:32:00,288
2019-01-29 03:33:00,272
2019-01-29 03:34:00,288
2019-01-29 03:35:00,284
2019-01-29 03:36:00,291
2019-01-29 03:37:00,296
2019-01-29 03:38:00,274
2019-01-29 03:39:00,205
2019-01-29 03:40:00,279
2019-01-29 03:41:00,276
2019-01-29 03:42:00,281
2019-01-29 03:43:00,275
2019-01-29 03:44:00,297
2019-01-29 03:45:00,280
2019-01-29 03:46:00,285
2019-01-29 03:47:00,293
2019-01-29 03:48:00,287
2019-01-29 03:49:00,292
2019-01-29 03:50:00,268
2019-01-29 03:51:00,294
2019-01-29 03:52:00,293
2019-01-29 03:53:00,287
2019-01-29 03:54:00,271
2019-01-29 03:55:00,267
2019-01-29 03:56:00,232
2019-01-29 03:57:00,231
2019-01-29 03:58:00,282
2019-01-29 03:59:00,287
2019-01-29 04:00:00,255
2019-01-29 04:01:00,298
2019-01-29 04:02:00,283
2019-01-29 04:03:00,282
2019-01-29 04:04:00,296
2019-01-29 04:05:00,283
2019-01-29 04:06:00,270
2019-01-29 04:07:00,285
2019-01-29 04:08:00,272
2019-01-29 04:09:00,280
2019-01-29 04:10:00,290
2019-01-29 04:11:00,301
2019-01-29 04:12:00,286
2019-01-29 04:13:00,283
2019-01-29 04:14:00,206
2019-01-29 04:15:00,202
2019-01-29 04:16:00,268
2019-01-29 04:17:00,278
2019-01-29 04:18:00,279
2019-01-29 04:19:00,278
2019-01-29 04:20:00,290
2019-01-29 04:21:00,288
2019-01-29 04:22:00,297
2019-01-29 04:23:00,298
2019-01-29 04:24:00,285
2019-01-29 04:25:00,307
2019-01-29 04:26:00,294
2019-01-29 04:27:00,279
2019-01-29 04:28:00,284
2019-01-29 04:29:00,293
2019-01-29 04:30:00,289
2019-01-29 04:31:00,293
2019-01-29 04:32:00,261
2019-01-29 04:33:00,226
2019-01-29 04:34:00,299
2019-01-29 04:35:00,297
2019-01-29 04:36:00,282
2019-01-29 04:37:00,292
2019-01-29 04:38:00,284
2019-01-29 04:39:00,284
2019-01-29 04:40:00,298
2019-01-29 04:41:00,284
2019-01-29 04:42:00,289
2019-01-29 04:43:00,263
2019-01-29 04:44:00,276
2019-01-29 04:45:00,295
2019-01-29 04:46:00,299
2019-01-29 04:47:00,280
2019-01-29 04:48:00,252
2019-01-29 04:49:00,269
2019-01-29 04:50:00,266
2019-01-29 04:51:00,234
2019-01-29 04:52:00,288
2019-01-29 04:53:00,272
2019-01-29 04:54:00,275
2019-01-29 04:55:00,290
2019-01-29 04:56:00,284
2019-01-29 04:57:00,295
2019-01-29 04:58:00,280
2019-01-29 04:59:00,275
2019-01-29 05:00:00,273
2019-01-29 05:01:00,293
2019-01-29 05:02:00,279
2019-01-29 05:03:00,276
2019-01-29 05:04:00,275
2019-01-29 05:05:00,277
2019-01-29 05:06:00,213
2019-01-29 05:07:00,284
2019-01-29 05:08:00,237
2019-01-29 05:09:00,230
2019-01-29 05:10:00,283
2019-01-29 05:11:00,279
2019-01-29 05:12:00,294
2019-01-29 05:13:00,288
2019-01-29 05:14:00,279
2019-01-29 05:15:00,265
2019-01-29 05:16:00,282
2019-01-29 05:17:00,291
2019-01-29 05:18:00,257
2019-01-29 05:19:00,291
2019-01-29 05:20:00,296
2019-01-29 05:21:00,287
2019-01-29 05:22:00,306
2019-01-29 05:23:00,279
2019-01-29 05:24:00,284
2019-01-29 05:25:00,291
2019-01-29 05:26:00,271
2019-01-29 05:27:00,252
2019-01-29 05:28:00,284
2019-01-29 05:29:00,260
2019-01-29 05:30:00,290
2019-01-29 05:31:00,287
2019-01-29 05:32:00,295
2019-01-29 05:33:00,282
2019-01-29 05:34:00,292
2019-01-29 05:35:00,292
2019-01-29 05:36:00,292
2019-01-29 05:37:00,269
2019-01-29 05:38:00,275
2019-01-29 05:39:00,286
2019-01-29 05:40:00,291
2019-01-29 05:41:00,285
2019-01-29 05:42:00,290
2019-01-29 05:43:00,254
2019-01-29 05:44:00,267
2019-01-29 05:45:00,245
2019-01-29 05:46:00,284
2019-01-29 05:47:00,296
2019-01-29 05:48:00,277
2019-01-29 05:49:00,285
2019-01-29 05:50:00,295
2019-01-29 05:51:00,276
2019-01-29 05:52:00,281
2019-01-29 05:53:00,264
2019-01-29 05:54:00,284
2019-01-29 05:55:00,289
2019-01-29 05:56:00,274
2019-01-29 05:57:00,266
2019-01-29 05:58:00,274
2019-01-29 05:59:00,303
2019-01-29 06:00:00,262
2019-01-29 06:01:00,270
2019-01-29 06:02:00,264
2019-01-29 06:03:00,244
2019-01-29 06:04:00,264
2019-01-29 06:05:00,285
2019-01-29 06:06:00,168
2019-01-29 06:07:00,293
2019-01-29 06:08:00,285
2019-01-29 06:09:00,274
2019-01-29 06:10:00,286
2019-01-29 06:11:00,287
2019-01-29 06:12:00,278
2019-01-29 06:13:00,287
2019-01-29 06:14:00,275
2019-01-29 06:15:00,286
2019-01-29 06:16:00,274
2019-01-29 06:17:00,265
2019-01-29 06:18:00,273
2019-01-29 06:19:00,296
2019-01-29 06:20:00,242
2019-01-29 06:21:00,194
2019-01-29 06:22:00,278
2019-01-29 06:23:00,287
2019-01-29 06:24:00,285
2019-01-29 06:25:00,266
2019-01-29 06:26:00,288
2019-01-29 06:27:00,263
2019-01-29 06:28:00,275
2019-01-29 06:29:00,278
2019-01-29 06:30:00,273
2019-01-29 06:31:00,282
2019-01-29 06:32:00,274
2019-01-29 06:33:00,262
2019-01-29 06:34:00,293
2019-01-29 06:35:00,288
2019-01-29 06:36:00,292
2019-01-29 06:37:00,290
2019-01-29 06:38:00,245
2019-01-29 06:39:00,243
2019-01-29 06:40:00,292
2019-01-29 06:41:00,273
2019-01-29 06:42:00,279
2019-01-29 06:43:00,286
2019-01-29 06:44:00,271
2019-01-29 06:45:00,287
2019-01-29 06:46:00,283
2019-01-29 06:47:00,268
2019-01-29 06:48:00,264
2019-01-29 06:49:00,278
2019-01-29 06:50:00,278
2019-01-29 06:51:00,277
2019-01-29 06:52:00,286
2019-01-29 06:53:00,287
2019-01-29 06:54:00,287
2019-01-29 06:55:00,278
2019-01-29 06:56:00,255
2019-01-29 06:57:00,230
2019-01-29 06:58:00,276
2019-01-29 06:59:00,282
2019-01-29 07:00:00,249
2019-01-29 07:01:00,274
2019-01-29 07:02:00,284
2019-01-29 07:03:00,282
2019-01-29 07:04:00,263
2019-01-29 07:05:00,283
2019-01-29 07:06:00,198
2019-01-29 07:07:00,246
2019-01-29 07:08:00,292
2019-01-29 07:09:00,297
2019-01-29 07:10:00,288
2019-01-29 07:11:00,290
2019-01-29 07:12:00,231
2019-01-29 07:13:00,285
2019-01-29 07:14:00,266
2019-01-29 07:15:00,266
2019-01-29 07:16:00,275
2019-01-29 07:17:00,267
2019-01-29 07:18:00,281
2019-01-29 07:19:00,278
2019-01-29 07:20:00,273
2019-01-29 07:21:00,287
2019-01-29 07:22:00,277
2019-01-29 07:23:00,259
2019-01-29 07:24:00,289
2019-01-29 07:25:00,286
2019-01-29 07:26:00,261
2019-01-29 07:27:00,266
2019-01-29 07:28:00,284
2019-01-29 07:29:00,273
2019-01-29 07:30:00,264
2019-01-29 07:31:00,281
2019-01-29 07:32:00,275
2019-01-29 07:33:00,277
2019-01-29 07:34:00,279
2019-01-29 07:35:00,262
2019-01-29 07:36:00,252
2019-01-29 07:37:00,279
2019-01-29 07:38:00,269
2019-01-29 07:39:00,273
2019-01-29 07:40:00,280
2019-01-29 07:41:00,285
2019-01-29 07:42:00,273
2019-01-29 07:43:00,271
2019-01-29 07:44:00,263
2019-01-29 07:45:00,260
2019-01-29 07:46:00,268
2019-01-29 07:47:00,260
2019-01-29 07:48:00,272
2019-01-29 07:49:00,286
2019-01-29 07:50:00,250
2019-01-29 07:51:00,216
2019-01-29 07:52:00,287
2019-01-29 07:53:00,288
2019-01-29 07:54:00,268
2019-01-29 07:55:00,277
2019-01-29 07:56:00,288
2019-01-29 07:57:00,290
2019-01-29 07:58:00,279
2019-01-29 07:59:00,283
2019-01-29 08:00:00,236
2019-01-29 08:01:00,274
2019-01-29 08:02:00,278
2019-01-29 08:03:00,274
2019-01-29 08:04:00,277
2019-01-29 08:05:00,285
2019-01-29 08:06:00,226
2019-01-29 08:07:00,207
2019-01-29 08:08:00,226
2019-01-29 08:09:00,251
2019-01-29 08:10:00,286
2019-01-29 08:11:00,277
2019-01-29 08:12:00,293
2019-01-29 08:13:00,283
2019-01-29 08:14:00,294
2019-01-29 08:15:00,301
2019-01-29 08:16:00,273
2019-01-29 08:17:00,291
2019-01-29 08:18:00,290
2019-01-29 08:19:00,254
2019-01-29 08:20:00,267
2019-01-29 08:21:00,283
2019-01-29 08:22:00,281
2019-01-29 08:23:00,290
2019-01-29 08:24:00,293
2019-01-29 08:25:00,293
2019-01-29 08:26:00,267
2019-01-29 08:27:00,271
2019-01-29 08:28:00,279
2019-01-29 08:29:00,290
2019-01-29 08:30:00,284
2019-01-29 08:31:00,273
2019-01-29 08:32:00,284
2019-01-29 08:33:00,289
2019-01-29 08:34:00,282
2019-01-29 08:35:00,281
2019-01-29 08:36:00,271
2019-01-29 08:37:00,287
2019-01-29 08:38:00,286
2019-01-29 08:39:00,288
2019-01-29 08:40:00,288
2019-01-29 08:41:00,295
2019-01-29 08:42:00,269
2019-01-29 08:43:00,286
2019-01-29 08:44:00,267
2019-01-29 08:45:00,254
2019-01-29 08:46:00,268
2019-01-29 08:47:00,273
2019-01-29 08:48:00,263
2019-01-29 08:49:00,239
2019-01-29 08:50:00,261
2019-01-29 08:51:00,229
2019-01-29 08:52:00,236
2019-01-29 08:53:00,223
2019-01-29 08:54:00,251
2019-01-29 08:55:00,286
2019-01-29 08:56:00,277
2019-01-29 08:57:00,277
2019-01-29 08:58:00,294
2019-01-29 08:59:00,282
2019-01-29 09:00:00,271
2019-01-29 09:01:00,280
2019-01-29 09:02:00,263
2019-01-29 09:03:00,266
2019-01-29 09:04:00,275
2019-01-29 09:05:00,286
2019-01-29 09:06:00,253
2019-01-29 09:07:00,165
2019-01-29 09:08:00,290
2019-01-29 09:09:00,297
2019-01-29 09:10:00,304
2019-01-29 09:11:00,286
2019-01-29 09:12:00,293
2019-01-29 09:13:00,284
2019-01-29 09:14:00,288
2019-01-29 09:15:00,271
2019-01-29 09:16:00,285
2019-01-29 09:17:00,274
2019-01-29 09:18:00,266
2019-01-29 09:19:00,272
2019-01-29 09:20:00,283
2019-01-29 09:21:00,277
2019-01-29 09:22:00,276
2019-01-29 09:23:00,277
2019-01-29 09:24:00,262
2019-01-29 09:25:00,281
2019-01-29 09:26:00,283
2019-01-29 09:27:00,269
2019-01-29 09:28:00,280
2019-01-29 09:29:00,288
2019-01-29 09:30:00,268
2019-01-29 09:31:00,264
2019-01-29 09:32:00,276
2019-01-29 09:33:00,272
2019-01-29 09:34:00,284
2019-01-29 09:35:00,290
2019-01-29 09:36:00,283
2019-01-29 09:37:00,284
2019-01-29 09:38:00,271
2019-01-29 09:39:00,263
2019-01-29 09:40:00,256
2019-01-29 09:41:00,284
2019-01-29 09:42:00,279
2019-01-29 09:43:00,269
2019-01-29 09:44:00,274
2019-01-29 09:45:00,272
2019-01-29 09:46:00,287
2019-01-29 09:47:00,272
2019-01-29 09:48:00,266
2019-01-29 09:49:00,272
2019-01-29 09:50:00,280
2019-01-29 09:51:00,280
2019-01-29 09:52:00,283
2019-01-29 09:53:00,258
2019-01-29 09:54:00,271
2019-01-29 09:55:00,284
2019-01-29 09:56:00,244
2019-01-29 09:57:00,263
2019-01-29 09:58:00,273
2019-01-29 09:59:00,274
2019-01-29 10:00:00,278
2019-01-29 10:01:00,290
2019-01-29 10:02:00,269
2019-01-29 10:03:00,269
2019-01-29 10:04:00,275
2019-01-29 10:05:00,254
2019-01-29 10:06:00,280
2019-01-29 10:07:00,264
2019-01-29 10:08:00,290
2019-01-29 10:09:00,289
2019-01-29 10:10:00,296
2019-01-29 10:11:00,287
2019-01-29 10:12:00,269
2019-01-29 10:13:00,287
2019-01-29 10:14:00,269
2019-01-29 10:15:00,280
2019-01-29 10:16:00,288
2019-01-29 10:17:00,280
2019-01-29 10:18:00,277
2019-01-29 10:19:00,277
2019-01-29 10:20:00,280
2019-01-29 10:21:00,289
2019-01-29 10:22:00,279
2019-01-29 10:23:00,293
2019-01-29 10:24:00,281
2019-01-29 10:25:00,278
2019-01-29 10:26:00,268
2019-01-29 10:27:00,269
2019-01-29 10:28:00,285
2019-01-29 10:29:00,285
2019-01-29 10:30:00,274
2019-01-29 10:31:00,271
2019-01-29 10:32:00,278
2019-01-29 10:33:00,270
2019-01-29 10:34:00,289
2019-01-29 10:35:00,287
2019-01-29 10:36:00,283
2019-01-29 10:37:00,284
2019-01-29 10:38:00,273
2019-01-29 10:39:00,285
2019-01-29 10:40:00,264
2019-01-29 10:41:00,282
2019-01-29 10:42:00,277
2019-01-29 10:43:00,281
2019-01-29 10:44:00,283
2019-01-29 10:45:00,284
2019-01-29 10:46:00,272
2019-01-29 10:47:00,275
2019-01-29 10:48:00,285
2019-01-29 10:49:00,277
2019-01-29 10:50:00,260
2019-01-29 10:51:00,266
2019-01-29 10:52:00,285
2019-01-29 10:53:00,265
2019-01-29 10:54:00,284
2019-01-29 10:55:00,275
2019-01-29 10:56:00,275
2019-01-29 10:57:00,282
2019-01-29 10:58:00,255
2019-01-29 10:59:00,299
2019-01-29 11:00:00,263
2019-01-29 11:01:00,249
2019-01-29 11:02:00,270
2019-01-29 11:03:00,283
2019-01-29 11:04:00,284
2019-01-29 11:05:00,277
2019-01-29 11:06:00,269
2019-01-29 11:07:00,147
2019-01-29 11:08:00,205
2019-01-29 11:09:00,202
2019-01-29 11:10:00,280
2019-01-29 11:11:00,265
2019-01-29 11:12:00,284
2019-01-29 11:13:00,270
2019-01-29 11:14:00,268
2019-01-29 11:15:00,263
2019-01-29 11:16:00,268
2019-01-29 11:17:00,262
2019-01-29 11:18:00,279
2019-01-29 11:19:00,264
2019-01-29 11:20:00,272
2019-01-29 11:21:00,279
2019-01-29 11:22:00,292
2019-01-29 11:23:00,290
2019-01-29 11:24:00,282
2019-01-29 11:25:00,271
2019-01-29 11:26:00,252
2019-01-29 11:27:00,243
2019-01-29 11:28:00,275
2019-01-29 11:29:00,287
2019-01-29 11:30:00,267
2019-01-29 11:31:00,290
2019-01-29 11:32:00,300
2019-01-29 11:33:00,261
2019-01-29 11:34:00,254
2019-01-29 11:35:00,300
2019-01-29 11:36:00,287
2019-01-29 11:37:00,273
2019-01-29 11:38:00,276
2019-01-29 11:39:00,285
2019-01-29 11:40:00,275
2019-01-29 11:41:00,271
2019-01-29 11:42:00,280
2019-01-29 11:43:00,272
2019-01-29 11:44:00,250
2019-01-29 11:45:00,238
2019-01-29 11:46:00,272
2019-01-29 11:47:00,288
2019-01-29 11:48:00,269
2019-01-29 11:49:00,256
2019-01-29 11:50:00,264
2019-01-29 11:51:00,277
2019-01-29 11:52:00,287
2019-01-29 11:53:00,267
2019-01-29 11:54:00,294
2019-01-29 11:55:00,276
2019-01-29 11:56:00,285
2019-01-29 11:57:00,283
2019-01-29 11:58:00,258
2019-01-29 11:59:00,295
2019-01-29 12:00:00,266
2019-01-29 12:01:00,263
2019-01-29 12:02:00,234
2019-01-29 12:03:00,214
2019-01-29 12:04:00,282
2019-01-29 12:05:00,263
2019-01-29 12:06:00,277
2019-01-29 12:07:00,58
2019-01-29 12:58:00,1
2019-01-29 13:18:00,9
2019-01-29 13:46:00,9
2019-01-29 13:57:00,1
2019-01-29 14:58:00,1
2019-01-29 15:50:00,9
2019-01-29 15:57:00,2
2019-01-29 16:58:00,1
2019-01-29 17:57:00,9
2019-01-29 17:59:00,1
2019-01-29 18:19:00,10
2019-01-29 18:22:00,8
2019-01-29 18:23:00,1
2019-01-29 18:59:00,1
