22,select * from ELRedshift where specObjId=#
2019-12-05 10:21:00,1
2019-12-05 12:32:00,1
2019-12-05 13:21:00,1
2019-12-05 14:07:00,1
2019-12-05 14:08:00,2
2019-12-05 14:09:00,1
2019-12-05 14:10:00,2
2019-12-05 18:24:00,2
2019-12-05 18:25:00,2
2019-12-05 19:55:00,1
2019-12-05 21:22:00,1
2019-12-05 21:23:00,1
2019-12-05 21:24:00,1
2019-12-05 21:30:00,1
2019-12-05 21:31:00,1
2019-12-05 21:32:00,1
2019-12-05 21:37:00,1
2019-12-05 23:48:00,1
