332,select * from Photoz where objid=#
2019-08-07 00:10:00,1
2019-08-07 00:11:00,1
2019-08-07 00:41:00,1
2019-08-07 00:42:00,2
2019-08-07 01:03:00,1
2019-08-07 01:09:00,1
2019-08-07 01:27:00,1
2019-08-07 02:21:00,1
2019-08-07 02:26:00,1
2019-08-07 03:11:00,1
2019-08-07 03:42:00,1
2019-08-07 04:09:00,1
2019-08-07 04:15:00,1
2019-08-07 04:56:00,1
2019-08-07 04:59:00,1
2019-08-07 05:03:00,1
2019-08-07 05:13:00,1
2019-08-07 05:18:00,1
2019-08-07 05:24:00,1
2019-08-07 05:28:00,1
2019-08-07 05:31:00,1
2019-08-07 05:33:00,1
2019-08-07 05:35:00,1
2019-08-07 05:37:00,1
2019-08-07 05:40:00,1
2019-08-07 05:42:00,1
2019-08-07 05:45:00,1
2019-08-07 05:49:00,1
2019-08-07 05:52:00,1
2019-08-07 05:55:00,2
2019-08-07 05:57:00,1
2019-08-07 06:00:00,1
2019-08-07 06:02:00,1
2019-08-07 06:03:00,1
2019-08-07 06:05:00,1
2019-08-07 06:07:00,1
2019-08-07 06:10:00,1
2019-08-07 06:14:00,2
2019-08-07 06:18:00,1
2019-08-07 06:22:00,1
2019-08-07 06:25:00,2
2019-08-07 06:27:00,1
2019-08-07 06:29:00,1
2019-08-07 06:33:00,1
2019-08-07 06:34:00,1
2019-08-07 06:36:00,1
2019-08-07 06:40:00,1
2019-08-07 06:43:00,1
2019-08-07 06:46:00,1
2019-08-07 06:49:00,1
2019-08-07 06:52:00,1
2019-08-07 06:58:00,1
2019-08-07 07:02:00,1
2019-08-07 07:06:00,1
2019-08-07 07:10:00,1
2019-08-07 07:13:00,1
2019-08-07 07:15:00,1
2019-08-07 07:17:00,1
2019-08-07 07:22:00,1
2019-08-07 07:25:00,1
2019-08-07 07:29:00,1
2019-08-07 07:31:00,1
2019-08-07 07:32:00,1
2019-08-07 07:36:00,1
2019-08-07 07:38:00,1
2019-08-07 07:39:00,2
2019-08-07 07:42:00,1
2019-08-07 07:44:00,1
2019-08-07 07:46:00,2
2019-08-07 07:49:00,1
2019-08-07 07:50:00,1
2019-08-07 07:54:00,1
2019-08-07 07:56:00,1
2019-08-07 07:57:00,1
2019-08-07 08:00:00,1
2019-08-07 08:01:00,1
2019-08-07 08:04:00,1
2019-08-07 08:08:00,1
2019-08-07 08:11:00,1
2019-08-07 08:14:00,1
2019-08-07 08:17:00,1
2019-08-07 08:21:00,1
2019-08-07 08:25:00,2
2019-08-07 08:28:00,1
2019-08-07 08:29:00,1
2019-08-07 08:32:00,1
2019-08-07 08:37:00,1
2019-08-07 08:40:00,1
2019-08-07 08:43:00,1
2019-08-07 08:47:00,1
2019-08-07 08:50:00,1
2019-08-07 08:54:00,1
2019-08-07 08:57:00,1
2019-08-07 09:00:00,1
2019-08-07 09:01:00,1
2019-08-07 09:05:00,1
2019-08-07 09:08:00,1
2019-08-07 09:11:00,1
2019-08-07 09:14:00,1
2019-08-07 09:17:00,2
2019-08-07 09:21:00,1
2019-08-07 09:24:00,1
2019-08-07 09:27:00,1
2019-08-07 09:30:00,1
2019-08-07 09:34:00,1
2019-08-07 09:37:00,2
2019-08-07 09:38:00,1
2019-08-07 09:39:00,1
2019-08-07 09:41:00,2
2019-08-07 09:42:00,1
2019-08-07 09:44:00,1
2019-08-07 09:48:00,1
2019-08-07 09:52:00,1
2019-08-07 09:56:00,1
2019-08-07 09:59:00,1
2019-08-07 10:03:00,1
2019-08-07 10:06:00,1
2019-08-07 10:07:00,1
2019-08-07 10:09:00,1
2019-08-07 10:13:00,1
2019-08-07 10:17:00,1
2019-08-07 10:18:00,1
2019-08-07 10:21:00,2
2019-08-07 10:24:00,1
2019-08-07 10:28:00,1
2019-08-07 10:31:00,1
2019-08-07 10:32:00,1
2019-08-07 10:35:00,1
2019-08-07 10:39:00,1
2019-08-07 10:43:00,1
2019-08-07 10:46:00,1
2019-08-07 10:49:00,1
2019-08-07 10:53:00,1
2019-08-07 10:54:00,1
2019-08-07 10:57:00,1
2019-08-07 11:00:00,1
2019-08-07 11:03:00,1
2019-08-07 11:06:00,1
2019-08-07 11:10:00,1
2019-08-07 11:13:00,1
2019-08-07 11:17:00,1
2019-08-07 11:20:00,1
2019-08-07 11:23:00,1
2019-08-07 11:27:00,1
2019-08-07 11:30:00,1
2019-08-07 11:34:00,1
2019-08-07 11:37:00,1
2019-08-07 11:41:00,1
2019-08-07 11:44:00,1
2019-08-07 11:48:00,1
2019-08-07 11:52:00,1
2019-08-07 11:55:00,1
2019-08-07 12:02:00,1
2019-08-07 12:05:00,1
2019-08-07 12:08:00,1
2019-08-07 12:11:00,1
2019-08-07 12:15:00,1
2019-08-07 12:19:00,1
2019-08-07 12:21:00,1
2019-08-07 12:23:00,1
2019-08-07 12:26:00,1
2019-08-07 12:29:00,1
2019-08-07 12:32:00,1
2019-08-07 12:35:00,1
2019-08-07 12:39:00,2
2019-08-07 12:42:00,1
2019-08-07 12:45:00,1
2019-08-07 12:48:00,1
2019-08-07 12:52:00,1
2019-08-07 12:55:00,1
2019-08-07 12:58:00,1
2019-08-07 13:01:00,1
2019-08-07 13:04:00,1
2019-08-07 13:07:00,2
2019-08-07 13:10:00,1
2019-08-07 13:13:00,1
2019-08-07 13:16:00,2
2019-08-07 13:20:00,1
2019-08-07 13:23:00,1
2019-08-07 13:26:00,1
2019-08-07 13:30:00,1
2019-08-07 13:33:00,1
2019-08-07 13:38:00,1
2019-08-07 13:41:00,1
2019-08-07 13:44:00,1
2019-08-07 13:48:00,1
2019-08-07 13:51:00,1
2019-08-07 13:54:00,1
2019-08-07 13:57:00,1
2019-08-07 14:00:00,1
2019-08-07 14:01:00,1
2019-08-07 14:04:00,1
2019-08-07 14:07:00,1
2019-08-07 14:08:00,1
2019-08-07 14:10:00,1
2019-08-07 14:13:00,1
2019-08-07 14:17:00,1
2019-08-07 14:20:00,1
2019-08-07 14:24:00,1
2019-08-07 14:25:00,1
2019-08-07 14:27:00,1
2019-08-07 14:28:00,1
2019-08-07 14:30:00,1
2019-08-07 14:33:00,1
2019-08-07 14:37:00,1
2019-08-07 14:40:00,1
2019-08-07 14:43:00,1
2019-08-07 14:47:00,1
2019-08-07 14:50:00,1
2019-08-07 14:53:00,1
2019-08-07 14:54:00,1
2019-08-07 14:56:00,1
2019-08-07 14:57:00,1
2019-08-07 14:59:00,1
2019-08-07 15:03:00,1
2019-08-07 15:06:00,1
2019-08-07 15:10:00,1
2019-08-07 15:13:00,2
2019-08-07 15:16:00,1
2019-08-07 15:20:00,1
2019-08-07 15:23:00,1
2019-08-07 15:27:00,1
2019-08-07 15:30:00,1
2019-08-07 15:33:00,1
2019-08-07 15:37:00,1
2019-08-07 15:40:00,1
2019-08-07 15:43:00,1
2019-08-07 15:46:00,1
2019-08-07 15:49:00,1
2019-08-07 15:52:00,1
2019-08-07 15:55:00,1
2019-08-07 15:59:00,1
2019-08-07 16:01:00,1
2019-08-07 16:02:00,1
2019-08-07 16:05:00,1
2019-08-07 16:08:00,1
2019-08-07 16:11:00,1
2019-08-07 16:14:00,2
2019-08-07 16:17:00,1
2019-08-07 16:19:00,1
2019-08-07 16:21:00,1
2019-08-07 16:24:00,1
2019-08-07 16:27:00,1
2019-08-07 16:30:00,1
2019-08-07 16:32:00,1
2019-08-07 16:33:00,1
2019-08-07 16:34:00,1
2019-08-07 16:37:00,1
2019-08-07 16:40:00,1
2019-08-07 16:43:00,1
2019-08-07 16:46:00,1
2019-08-07 16:50:00,1
2019-08-07 16:53:00,1
2019-08-07 16:57:00,1
2019-08-07 17:00:00,1
2019-08-07 17:02:00,1
2019-08-07 17:03:00,1
2019-08-07 17:07:00,1
2019-08-07 17:10:00,1
2019-08-07 17:13:00,1
2019-08-07 17:17:00,1
2019-08-07 17:21:00,1
2019-08-07 17:24:00,1
2019-08-07 17:28:00,1
2019-08-07 17:32:00,1
2019-08-07 17:35:00,1
2019-08-07 17:39:00,1
2019-08-07 17:43:00,1
2019-08-07 17:46:00,1
2019-08-07 17:50:00,1
2019-08-07 17:53:00,1
2019-08-07 17:57:00,1
2019-08-07 18:01:00,2
2019-08-07 18:04:00,1
2019-08-07 18:07:00,1
2019-08-07 18:11:00,1
2019-08-07 18:15:00,2
2019-08-07 18:17:00,1
2019-08-07 18:19:00,1
2019-08-07 18:22:00,1
2019-08-07 18:26:00,1
2019-08-07 18:30:00,1
2019-08-07 18:34:00,1
2019-08-07 18:37:00,1
2019-08-07 18:41:00,1
2019-08-07 18:45:00,1
2019-08-07 18:49:00,1
2019-08-07 18:53:00,1
2019-08-07 18:57:00,1
2019-08-07 19:01:00,1
2019-08-07 19:05:00,1
2019-08-07 19:09:00,1
2019-08-07 19:14:00,1
2019-08-07 19:16:00,1
2019-08-07 19:20:00,1
2019-08-07 19:24:00,1
2019-08-07 19:28:00,1
2019-08-07 19:32:00,1
2019-08-07 19:36:00,1
2019-08-07 19:39:00,1
2019-08-07 19:42:00,1
2019-08-07 19:45:00,1
2019-08-07 19:49:00,1
2019-08-07 19:52:00,1
2019-08-07 19:56:00,1
2019-08-07 20:05:00,1
2019-08-07 20:14:00,1
2019-08-07 20:25:00,1
2019-08-07 20:56:00,1
2019-08-07 21:14:00,1
2019-08-07 21:20:00,1
2019-08-07 21:44:00,1
2019-08-07 21:59:00,1
2019-08-07 23:38:00,1
