14952,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-21 00:00:00,9
2019-05-21 00:03:00,15
2019-05-21 00:04:00,40
2019-05-21 00:05:00,26
2019-05-21 00:07:00,14
2019-05-21 00:10:00,9
2019-05-21 00:13:00,18
2019-05-21 00:14:00,41
2019-05-21 00:15:00,24
2019-05-21 00:17:00,17
2019-05-21 00:20:00,9
2019-05-21 00:23:00,11
2019-05-21 00:24:00,46
2019-05-21 00:25:00,26
2019-05-21 00:27:00,11
2019-05-21 00:30:00,9
2019-05-21 00:33:00,12
2019-05-21 00:34:00,47
2019-05-21 00:35:00,24
2019-05-21 00:37:00,11
2019-05-21 00:40:00,9
2019-05-21 00:43:00,12
2019-05-21 00:44:00,45
2019-05-21 00:45:00,28
2019-05-21 00:47:00,11
2019-05-21 00:50:00,9
2019-05-21 00:53:00,10
2019-05-21 00:54:00,46
2019-05-21 00:55:00,26
2019-05-21 00:57:00,11
2019-05-21 01:00:00,9
2019-05-21 01:03:00,11
2019-05-21 01:04:00,47
2019-05-21 01:05:00,25
2019-05-21 01:07:00,12
2019-05-21 01:10:00,9
2019-05-21 01:13:00,11
2019-05-21 01:14:00,47
2019-05-21 01:15:00,25
2019-05-21 01:17:00,11
2019-05-21 01:20:00,9
2019-05-21 01:23:00,6
2019-05-21 01:24:00,49
2019-05-21 01:25:00,26
2019-05-21 01:27:00,11
2019-05-21 01:30:00,9
2019-05-21 01:33:00,6
2019-05-21 01:34:00,50
2019-05-21 01:35:00,25
2019-05-21 01:37:00,13
2019-05-21 01:40:00,9
2019-05-21 01:43:00,6
2019-05-21 01:44:00,51
2019-05-21 01:45:00,26
2019-05-21 01:47:00,11
2019-05-21 01:50:00,9
2019-05-21 01:53:00,6
2019-05-21 01:54:00,50
2019-05-21 01:55:00,26
2019-05-21 01:57:00,11
2019-05-21 02:00:00,9
2019-05-21 02:03:00,6
2019-05-21 02:04:00,49
2019-05-21 02:05:00,26
2019-05-21 02:07:00,13
2019-05-21 02:10:00,9
2019-05-21 02:13:00,7
2019-05-21 02:14:00,48
2019-05-21 02:15:00,25
2019-05-21 02:17:00,11
2019-05-21 02:20:00,9
2019-05-21 02:23:00,7
2019-05-21 02:24:00,48
2019-05-21 02:25:00,26
2019-05-21 02:27:00,11
2019-05-21 02:30:00,9
2019-05-21 02:33:00,6
2019-05-21 02:34:00,49
2019-05-21 02:35:00,25
2019-05-21 02:37:00,6
2019-05-21 02:38:00,5
2019-05-21 02:40:00,9
2019-05-21 02:43:00,6
2019-05-21 02:44:00,48
2019-05-21 02:45:00,25
2019-05-21 02:47:00,8
2019-05-21 02:48:00,3
2019-05-21 02:50:00,9
2019-05-21 02:53:00,6
2019-05-21 02:54:00,48
2019-05-21 02:55:00,25
2019-05-21 02:57:00,8
2019-05-21 02:58:00,3
2019-05-21 03:00:00,9
2019-05-21 03:03:00,6
2019-05-21 03:04:00,52
2019-05-21 03:05:00,26
2019-05-21 03:07:00,8
2019-05-21 03:08:00,3
2019-05-21 03:10:00,11
2019-05-21 03:13:00,6
2019-05-21 03:14:00,51
2019-05-21 03:15:00,25
2019-05-21 03:17:00,8
2019-05-21 03:18:00,3
2019-05-21 03:20:00,9
2019-05-21 03:23:00,6
2019-05-21 03:24:00,50
2019-05-21 03:25:00,25
2019-05-21 03:27:00,2
2019-05-21 03:28:00,10
2019-05-21 03:30:00,9
2019-05-21 03:33:00,6
2019-05-21 03:34:00,49
2019-05-21 03:35:00,28
2019-05-21 03:37:00,2
2019-05-21 03:38:00,10
2019-05-21 03:40:00,8
2019-05-21 03:41:00,1
2019-05-21 03:43:00,6
2019-05-21 03:44:00,48
2019-05-21 03:45:00,25
2019-05-21 03:47:00,2
2019-05-21 03:48:00,14
2019-05-21 03:50:00,8
2019-05-21 03:51:00,1
2019-05-21 03:53:00,5
2019-05-21 03:54:00,51
2019-05-21 03:55:00,26
2019-05-21 03:57:00,1
2019-05-21 03:58:00,10
2019-05-21 04:00:00,8
2019-05-21 04:01:00,1
2019-05-21 04:03:00,5
2019-05-21 04:04:00,49
2019-05-21 04:05:00,26
2019-05-21 04:07:00,1
2019-05-21 04:08:00,12
2019-05-21 04:10:00,8
2019-05-21 04:11:00,1
2019-05-21 04:13:00,5
2019-05-21 04:14:00,51
2019-05-21 04:15:00,25
2019-05-21 04:17:00,1
2019-05-21 04:18:00,10
2019-05-21 04:20:00,8
2019-05-21 04:21:00,1
2019-05-21 04:23:00,5
2019-05-21 04:24:00,51
2019-05-21 04:25:00,28
2019-05-21 04:27:00,1
2019-05-21 04:28:00,10
2019-05-21 04:30:00,8
2019-05-21 04:31:00,1
2019-05-21 04:33:00,5
2019-05-21 04:34:00,53
2019-05-21 04:35:00,26
2019-05-21 04:37:00,1
2019-05-21 04:38:00,10
2019-05-21 04:40:00,8
2019-05-21 04:41:00,1
2019-05-21 04:43:00,5
2019-05-21 04:44:00,49
2019-05-21 04:45:00,31
2019-05-21 04:48:00,11
2019-05-21 04:50:00,8
2019-05-21 04:51:00,1
2019-05-21 04:53:00,5
2019-05-21 04:54:00,47
2019-05-21 04:55:00,27
2019-05-21 04:58:00,11
2019-05-21 05:00:00,8
2019-05-21 05:01:00,1
2019-05-21 05:03:00,7
2019-05-21 05:04:00,48
2019-05-21 05:05:00,29
2019-05-21 05:08:00,11
2019-05-21 05:10:00,12
2019-05-21 05:11:00,1
2019-05-21 05:13:00,7
2019-05-21 05:14:00,49
2019-05-21 05:15:00,27
2019-05-21 05:18:00,11
2019-05-21 05:20:00,8
2019-05-21 05:21:00,1
2019-05-21 05:23:00,6
2019-05-21 05:24:00,50
2019-05-21 05:25:00,28
2019-05-21 05:28:00,11
2019-05-21 05:30:00,10
2019-05-21 05:31:00,1
2019-05-21 05:33:00,9
2019-05-21 05:34:00,47
2019-05-21 05:35:00,30
2019-05-21 05:38:00,12
2019-05-21 05:40:00,8
2019-05-21 05:41:00,1
2019-05-21 05:43:00,6
2019-05-21 05:44:00,45
2019-05-21 05:45:00,30
2019-05-21 05:48:00,11
2019-05-21 05:50:00,8
2019-05-21 05:51:00,1
2019-05-21 05:53:00,6
2019-05-21 05:54:00,46
2019-05-21 05:55:00,29
2019-05-21 05:58:00,13
2019-05-21 06:00:00,8
2019-05-21 06:01:00,1
2019-05-21 06:03:00,6
2019-05-21 06:04:00,45
2019-05-21 06:05:00,29
2019-05-21 06:08:00,11
2019-05-21 06:10:00,8
2019-05-21 06:11:00,1
2019-05-21 06:13:00,5
2019-05-21 06:14:00,46
2019-05-21 06:15:00,30
2019-05-21 06:18:00,15
2019-05-21 06:20:00,8
2019-05-21 06:21:00,1
2019-05-21 06:23:00,5
2019-05-21 06:24:00,45
2019-05-21 06:25:00,33
2019-05-21 06:28:00,13
2019-05-21 06:30:00,10
2019-05-21 06:31:00,1
2019-05-21 06:33:00,6
2019-05-21 06:34:00,48
2019-05-21 06:35:00,30
2019-05-21 06:38:00,12
2019-05-21 06:40:00,8
2019-05-21 06:41:00,1
2019-05-21 06:43:00,5
2019-05-21 06:44:00,47
2019-05-21 06:45:00,31
2019-05-21 06:48:00,11
2019-05-21 06:50:00,10
2019-05-21 06:51:00,1
2019-05-21 06:53:00,5
2019-05-21 06:54:00,42
2019-05-21 06:55:00,36
2019-05-21 06:58:00,13
2019-05-21 07:00:00,8
2019-05-21 07:01:00,1
2019-05-21 07:03:00,5
2019-05-21 07:04:00,40
2019-05-21 07:05:00,35
2019-05-21 07:08:00,11
2019-05-21 07:10:00,8
2019-05-21 07:11:00,1
2019-05-21 07:13:00,5
2019-05-21 07:14:00,42
2019-05-21 07:15:00,34
2019-05-21 07:18:00,12
2019-05-21 07:20:00,8
2019-05-21 07:21:00,1
2019-05-21 07:23:00,5
2019-05-21 07:24:00,42
2019-05-21 07:25:00,34
2019-05-21 07:28:00,11
2019-05-21 07:30:00,8
2019-05-21 07:31:00,1
2019-05-21 07:33:00,5
2019-05-21 07:34:00,40
2019-05-21 07:35:00,36
2019-05-21 07:38:00,11
2019-05-21 07:40:00,8
2019-05-21 07:41:00,1
2019-05-21 07:43:00,5
2019-05-21 07:44:00,43
2019-05-21 07:45:00,34
2019-05-21 07:48:00,11
2019-05-21 07:50:00,8
2019-05-21 07:51:00,1
2019-05-21 07:53:00,6
2019-05-21 07:54:00,36
2019-05-21 07:55:00,38
2019-05-21 07:58:00,15
2019-05-21 08:00:00,3
2019-05-21 08:01:00,6
2019-05-21 08:03:00,5
2019-05-21 08:04:00,38
2019-05-21 08:05:00,39
2019-05-21 08:08:00,11
2019-05-21 08:10:00,5
2019-05-21 08:11:00,4
2019-05-21 08:13:00,5
2019-05-21 08:14:00,36
2019-05-21 08:15:00,39
2019-05-21 08:18:00,12
2019-05-21 08:20:00,3
2019-05-21 08:21:00,6
2019-05-21 08:23:00,5
2019-05-21 08:24:00,42
2019-05-21 08:25:00,41
2019-05-21 08:26:00,1
2019-05-21 08:28:00,11
2019-05-21 08:30:00,5
2019-05-21 08:31:00,4
2019-05-21 08:33:00,5
2019-05-21 08:34:00,39
2019-05-21 08:35:00,41
2019-05-21 08:36:00,1
2019-05-21 08:38:00,11
2019-05-21 08:41:00,11
2019-05-21 08:43:00,5
2019-05-21 08:44:00,36
2019-05-21 08:45:00,40
2019-05-21 08:46:00,1
2019-05-21 08:48:00,12
2019-05-21 08:51:00,9
2019-05-21 08:53:00,7
2019-05-21 08:54:00,36
2019-05-21 08:55:00,39
2019-05-21 08:56:00,1
2019-05-21 08:58:00,12
2019-05-21 09:01:00,9
2019-05-21 09:03:00,5
2019-05-21 09:04:00,36
2019-05-21 09:05:00,42
2019-05-21 09:06:00,1
2019-05-21 09:08:00,11
2019-05-21 09:11:00,9
2019-05-21 09:13:00,5
2019-05-21 09:14:00,38
2019-05-21 09:15:00,40
2019-05-21 09:16:00,1
2019-05-21 09:18:00,13
2019-05-21 09:21:00,11
2019-05-21 09:23:00,6
2019-05-21 09:24:00,36
2019-05-21 09:25:00,37
2019-05-21 09:26:00,1
2019-05-21 09:28:00,12
2019-05-21 09:31:00,9
2019-05-21 09:33:00,5
2019-05-21 09:34:00,37
2019-05-21 09:35:00,37
2019-05-21 09:36:00,1
2019-05-21 09:38:00,11
2019-05-21 09:41:00,9
2019-05-21 09:43:00,6
2019-05-21 09:44:00,39
2019-05-21 09:45:00,39
2019-05-21 09:46:00,1
2019-05-21 09:48:00,12
2019-05-21 09:51:00,9
2019-05-21 09:53:00,6
2019-05-21 09:54:00,38
2019-05-21 09:55:00,38
2019-05-21 09:56:00,1
2019-05-21 09:58:00,11
2019-05-21 10:01:00,9
2019-05-21 10:03:00,5
2019-05-21 10:04:00,37
2019-05-21 10:05:00,38
2019-05-21 10:06:00,1
2019-05-21 10:08:00,12
2019-05-21 10:11:00,9
2019-05-21 10:13:00,5
2019-05-21 10:14:00,38
2019-05-21 10:15:00,37
2019-05-21 10:16:00,1
2019-05-21 10:18:00,12
2019-05-21 10:21:00,9
2019-05-21 10:23:00,5
2019-05-21 10:24:00,29
2019-05-21 10:25:00,50
2019-05-21 10:26:00,1
2019-05-21 10:28:00,12
2019-05-21 10:31:00,9
2019-05-21 10:33:00,5
2019-05-21 10:34:00,31
2019-05-21 10:35:00,45
2019-05-21 10:36:00,1
2019-05-21 10:38:00,11
2019-05-21 10:41:00,9
2019-05-21 10:43:00,6
2019-05-21 10:44:00,28
2019-05-21 10:45:00,45
2019-05-21 10:46:00,1
2019-05-21 10:48:00,13
2019-05-21 10:51:00,9
2019-05-21 10:53:00,6
2019-05-21 10:54:00,30
2019-05-21 10:55:00,48
2019-05-21 10:56:00,1
2019-05-21 10:58:00,14
2019-05-21 11:01:00,9
2019-05-21 11:03:00,6
2019-05-21 11:04:00,30
2019-05-21 11:05:00,25
2019-05-21 11:06:00,1
2019-05-21 11:08:00,15
2019-05-21 11:11:00,9
2019-05-21 11:13:00,5
2019-05-21 11:14:00,29
2019-05-21 11:15:00,47
2019-05-21 11:16:00,1
2019-05-21 11:18:00,11
2019-05-21 11:21:00,9
2019-05-21 11:23:00,5
2019-05-21 11:24:00,30
2019-05-21 11:25:00,45
2019-05-21 11:26:00,1
2019-05-21 11:28:00,11
2019-05-21 11:31:00,9
2019-05-21 11:33:00,6
2019-05-21 11:34:00,31
2019-05-21 11:35:00,46
2019-05-21 11:36:00,1
2019-05-21 11:38:00,11
2019-05-21 11:41:00,9
2019-05-21 11:43:00,5
2019-05-21 11:44:00,31
2019-05-21 11:45:00,46
2019-05-21 11:46:00,1
2019-05-21 11:48:00,11
2019-05-21 11:51:00,9
2019-05-21 11:53:00,5
2019-05-21 11:54:00,31
2019-05-21 11:55:00,45
2019-05-21 11:56:00,1
2019-05-21 11:58:00,13
2019-05-21 12:01:00,9
2019-05-21 12:03:00,5
2019-05-21 12:04:00,30
2019-05-21 12:05:00,49
2019-05-21 12:06:00,1
2019-05-21 12:08:00,12
2019-05-21 12:11:00,9
2019-05-21 12:13:00,5
2019-05-21 12:14:00,31
2019-05-21 12:15:00,48
2019-05-21 12:16:00,1
2019-05-21 12:18:00,11
2019-05-21 12:21:00,9
2019-05-21 12:23:00,5
2019-05-21 12:24:00,28
2019-05-21 12:25:00,45
2019-05-21 12:26:00,1
2019-05-21 12:28:00,11
2019-05-21 12:31:00,9
2019-05-21 12:33:00,6
2019-05-21 12:34:00,30
2019-05-21 12:35:00,47
2019-05-21 12:36:00,3
2019-05-21 12:38:00,11
2019-05-21 12:41:00,9
2019-05-21 12:43:00,6
2019-05-21 12:44:00,30
2019-05-21 12:45:00,43
2019-05-21 12:46:00,3
2019-05-21 12:48:00,12
2019-05-21 12:51:00,9
2019-05-21 12:53:00,5
2019-05-21 12:54:00,30
2019-05-21 12:55:00,46
2019-05-21 12:56:00,3
2019-05-21 12:58:00,12
2019-05-21 13:01:00,9
2019-05-21 13:03:00,5
2019-05-21 13:04:00,29
2019-05-21 13:05:00,46
2019-05-21 13:06:00,3
2019-05-21 13:08:00,13
2019-05-21 13:11:00,9
2019-05-21 13:13:00,5
2019-05-21 13:14:00,30
2019-05-21 13:15:00,45
2019-05-21 13:16:00,3
2019-05-21 13:18:00,13
2019-05-21 13:21:00,9
2019-05-21 13:23:00,5
2019-05-21 13:24:00,30
2019-05-21 13:25:00,46
2019-05-21 13:26:00,3
2019-05-21 13:28:00,13
2019-05-21 13:31:00,9
2019-05-21 13:33:00,5
2019-05-21 13:34:00,29
2019-05-21 13:35:00,46
2019-05-21 13:36:00,3
2019-05-21 13:38:00,12
2019-05-21 13:41:00,9
2019-05-21 13:43:00,5
2019-05-21 13:44:00,29
2019-05-21 13:45:00,38
2019-05-21 13:46:00,10
2019-05-21 13:48:00,12
2019-05-21 13:51:00,9
2019-05-21 13:53:00,6
2019-05-21 13:54:00,31
2019-05-21 13:55:00,41
2019-05-21 13:56:00,9
2019-05-21 13:58:00,12
2019-05-21 14:01:00,9
2019-05-21 14:03:00,5
2019-05-21 14:04:00,29
2019-05-21 14:05:00,23
2019-05-21 14:06:00,7
2019-05-21 14:08:00,11
2019-05-21 14:11:00,9
2019-05-21 14:13:00,7
2019-05-21 14:14:00,28
2019-05-21 14:15:00,32
2019-05-21 14:16:00,15
2019-05-21 14:18:00,11
2019-05-21 14:21:00,9
2019-05-21 14:23:00,6
2019-05-21 14:24:00,28
2019-05-21 14:25:00,35
2019-05-21 14:26:00,13
2019-05-21 14:28:00,12
2019-05-21 14:31:00,9
2019-05-21 14:33:00,6
2019-05-21 14:34:00,28
2019-05-21 14:35:00,34
2019-05-21 14:36:00,13
2019-05-21 14:38:00,11
2019-05-21 14:41:00,9
2019-05-21 14:43:00,5
2019-05-21 14:44:00,28
2019-05-21 14:45:00,34
2019-05-21 14:46:00,17
2019-05-21 14:48:00,12
2019-05-21 14:51:00,9
2019-05-21 14:53:00,5
2019-05-21 14:54:00,29
2019-05-21 14:55:00,30
2019-05-21 14:56:00,20
2019-05-21 14:58:00,12
2019-05-21 15:01:00,9
2019-05-21 15:03:00,5
2019-05-21 15:04:00,28
2019-05-21 15:05:00,25
2019-05-21 15:06:00,19
2019-05-21 15:08:00,12
2019-05-21 15:11:00,9
2019-05-21 15:13:00,5
2019-05-21 15:14:00,28
2019-05-21 15:15:00,26
2019-05-21 15:16:00,24
2019-05-21 15:18:00,12
2019-05-21 15:21:00,9
2019-05-21 15:23:00,5
2019-05-21 15:24:00,28
2019-05-21 15:25:00,27
2019-05-21 15:26:00,22
2019-05-21 15:28:00,11
2019-05-21 15:31:00,9
2019-05-21 15:33:00,6
2019-05-21 15:34:00,30
2019-05-21 15:35:00,26
2019-05-21 15:36:00,21
2019-05-21 15:38:00,12
2019-05-21 15:41:00,9
2019-05-21 15:43:00,7
2019-05-21 15:44:00,30
2019-05-21 15:45:00,26
2019-05-21 15:46:00,22
2019-05-21 15:48:00,13
2019-05-21 15:51:00,9
2019-05-21 15:53:00,5
2019-05-21 15:54:00,28
2019-05-21 15:55:00,27
2019-05-21 15:56:00,23
2019-05-21 15:58:00,12
2019-05-21 16:01:00,9
2019-05-21 16:03:00,6
2019-05-21 16:04:00,28
2019-05-21 16:05:00,25
2019-05-21 16:06:00,24
2019-05-21 16:08:00,11
2019-05-21 16:11:00,9
2019-05-21 16:13:00,5
2019-05-21 16:14:00,30
2019-05-21 16:15:00,24
2019-05-21 16:16:00,23
2019-05-21 16:18:00,13
2019-05-21 16:21:00,9
2019-05-21 16:23:00,5
2019-05-21 16:24:00,28
2019-05-21 16:25:00,24
2019-05-21 16:26:00,25
2019-05-21 16:28:00,12
2019-05-21 16:31:00,9
2019-05-21 16:33:00,6
2019-05-21 16:34:00,28
2019-05-21 16:35:00,26
2019-05-21 16:36:00,29
2019-05-21 16:38:00,15
2019-05-21 16:41:00,9
2019-05-21 16:43:00,5
2019-05-21 16:44:00,29
2019-05-21 16:45:00,27
2019-05-21 16:46:00,26
2019-05-21 16:48:00,13
2019-05-21 16:51:00,9
2019-05-21 16:53:00,6
2019-05-21 16:54:00,32
2019-05-21 16:55:00,27
2019-05-21 16:56:00,26
2019-05-21 16:58:00,13
2019-05-21 17:01:00,9
2019-05-21 17:03:00,6
2019-05-21 17:04:00,29
2019-05-21 17:05:00,27
2019-05-21 17:06:00,25
2019-05-21 17:08:00,15
2019-05-21 17:11:00,9
2019-05-21 17:13:00,5
2019-05-21 17:14:00,28
2019-05-21 17:15:00,29
2019-05-21 17:16:00,24
2019-05-21 17:18:00,11
2019-05-21 17:21:00,9
2019-05-21 17:23:00,5
2019-05-21 17:24:00,34
2019-05-21 17:25:00,25
2019-05-21 17:26:00,22
2019-05-21 17:28:00,13
2019-05-21 17:31:00,9
2019-05-21 17:33:00,5
2019-05-21 17:34:00,28
2019-05-21 17:35:00,26
2019-05-21 17:36:00,22
2019-05-21 17:38:00,11
2019-05-21 17:41:00,9
2019-05-21 17:43:00,5
2019-05-21 17:44:00,28
2019-05-21 17:45:00,24
2019-05-21 17:46:00,22
2019-05-21 17:48:00,13
2019-05-21 17:51:00,11
2019-05-21 17:53:00,6
2019-05-21 17:54:00,28
2019-05-21 17:55:00,26
2019-05-21 17:56:00,22
2019-05-21 17:58:00,14
2019-05-21 18:01:00,9
2019-05-21 18:03:00,5
2019-05-21 18:04:00,28
2019-05-21 18:05:00,25
2019-05-21 18:06:00,22
2019-05-21 18:08:00,11
2019-05-21 18:11:00,9
2019-05-21 18:13:00,6
2019-05-21 18:14:00,30
2019-05-21 18:15:00,24
2019-05-21 18:16:00,23
2019-05-21 18:18:00,12
2019-05-21 18:21:00,9
2019-05-21 18:23:00,5
2019-05-21 18:24:00,28
2019-05-21 18:25:00,26
2019-05-21 18:26:00,23
2019-05-21 18:28:00,12
2019-05-21 18:31:00,11
2019-05-21 18:33:00,5
2019-05-21 18:34:00,30
2019-05-21 18:35:00,25
2019-05-21 18:36:00,24
2019-05-21 18:38:00,12
2019-05-21 18:41:00,9
2019-05-21 18:43:00,5
2019-05-21 18:44:00,30
2019-05-21 18:45:00,25
2019-05-21 18:46:00,24
2019-05-21 18:48:00,15
2019-05-21 18:51:00,9
2019-05-21 18:53:00,5
2019-05-21 18:54:00,29
2019-05-21 18:55:00,29
2019-05-21 18:56:00,22
2019-05-21 18:58:00,11
2019-05-21 19:01:00,9
2019-05-21 19:03:00,5
2019-05-21 19:04:00,29
2019-05-21 19:05:00,23
2019-05-21 19:06:00,22
2019-05-21 19:08:00,14
2019-05-21 19:11:00,9
2019-05-21 19:13:00,5
2019-05-21 19:14:00,31
2019-05-21 19:15:00,24
2019-05-21 19:16:00,22
