91,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-06 01:45:00,2
2019-07-06 02:10:00,2
2019-07-06 05:01:00,1
2019-07-06 05:02:00,3
2019-07-06 09:12:00,1
2019-07-06 09:13:00,1
2019-07-06 09:21:00,1
2019-07-06 11:02:00,7
2019-07-06 11:18:00,1
2019-07-06 11:34:00,1
2019-07-06 12:28:00,2
2019-07-06 13:01:00,4
2019-07-06 13:02:00,1
2019-07-06 13:04:00,5
2019-07-06 13:05:00,4
2019-07-06 13:06:00,10
2019-07-06 13:07:00,4
2019-07-06 13:08:00,11
2019-07-06 13:09:00,9
2019-07-06 13:12:00,3
2019-07-06 13:13:00,2
2019-07-06 13:14:00,1
2019-07-06 13:15:00,2
2019-07-06 16:25:00,4
2019-07-06 16:26:00,3
2019-07-06 17:49:00,1
2019-07-06 17:50:00,2
2019-07-06 18:00:00,1
2019-07-06 18:10:00,1
2019-07-06 19:24:00,1
