60,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-10-19 00:45:00,1
2019-10-19 01:45:00,1
2019-10-19 02:45:00,1
2019-10-19 03:45:00,1
2019-10-19 04:46:00,1
2019-10-19 05:47:00,1
2019-10-19 06:46:00,1
2019-10-19 07:46:00,1
2019-10-19 08:46:00,1
2019-10-19 09:46:00,1
2019-10-19 10:46:00,1
2019-10-19 11:47:00,1
2019-10-19 11:49:00,1
2019-10-19 11:50:00,1
2019-10-19 12:25:00,3
2019-10-19 12:26:00,6
2019-10-19 12:46:00,1
2019-10-19 13:13:00,1
2019-10-19 13:18:00,9
2019-10-19 13:45:00,1
2019-10-19 14:45:00,1
2019-10-19 15:39:00,1
2019-10-19 15:45:00,10
2019-10-19 16:45:00,1
2019-10-19 17:45:00,1
2019-10-19 18:45:00,1
2019-10-19 19:02:00,9
2019-10-19 19:44:00,1
