78,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-05-20 14:17:00,7
2019-05-20 14:23:00,1
2019-05-20 14:46:00,1
2019-05-20 14:57:00,9
2019-05-20 15:01:00,9
2019-05-20 15:45:00,1
2019-05-20 15:47:00,9
2019-05-20 16:15:00,1
2019-05-20 16:40:00,9
2019-05-20 16:45:00,9
2019-05-20 16:46:00,1
2019-05-20 17:45:00,1
2019-05-20 18:44:00,9
2019-05-20 18:45:00,1
2019-05-20 18:49:00,9
2019-05-20 19:45:00,1
