135,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-10 00:58:00,1
2019-01-10 01:36:00,1
2019-01-10 01:52:00,1
2019-01-10 01:57:00,1
2019-01-10 01:58:00,1
2019-01-10 02:58:00,1
2019-01-10 03:57:00,1
2019-01-10 04:58:00,1
2019-01-10 05:58:00,1
2019-01-10 06:00:00,9
2019-01-10 06:09:00,1
2019-01-10 06:58:00,1
2019-01-10 07:05:00,9
2019-01-10 07:06:00,1
2019-01-10 07:50:00,9
2019-01-10 07:58:00,1
2019-01-10 08:58:00,1
2019-01-10 09:26:00,9
2019-01-10 09:28:00,9
2019-01-10 09:57:00,10
2019-01-10 10:58:00,1
2019-01-10 11:00:00,1
2019-01-10 11:13:00,1
2019-01-10 11:18:00,9
2019-01-10 11:57:00,1
2019-01-10 12:58:00,1
2019-01-10 13:23:00,9
2019-01-10 13:58:00,1
2019-01-10 14:05:00,9
2019-01-10 14:44:00,1
2019-01-10 14:58:00,1
2019-01-10 15:18:00,9
2019-01-10 15:58:00,1
2019-01-10 16:07:00,9
2019-01-10 16:57:00,1
2019-01-10 17:57:00,1
2019-01-10 18:20:00,9
2019-01-10 18:58:00,1
