46,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-07 00:58:00,1
2019-01-07 01:57:00,1
2019-01-07 02:58:00,1
2019-01-07 03:19:00,9
2019-01-07 03:57:00,1
2019-01-07 04:57:00,1
2019-01-07 05:57:00,1
2019-01-07 06:58:00,1
2019-01-07 07:57:00,1
2019-01-07 08:57:00,1
2019-01-07 09:57:00,1
2019-01-07 10:58:00,1
2019-01-07 11:58:00,1
2019-01-07 12:57:00,1
2019-01-07 13:09:00,1
2019-01-07 13:57:00,1
2019-01-07 14:12:00,9
2019-01-07 14:27:00,1
2019-01-07 14:58:00,1
2019-01-07 15:40:00,1
2019-01-07 15:45:00,1
2019-01-07 15:52:00,1
2019-01-07 15:58:00,1
2019-01-07 16:00:00,1
2019-01-07 16:12:00,1
2019-01-07 16:15:00,1
2019-01-07 16:57:00,1
2019-01-07 17:08:00,1
2019-01-07 17:57:00,1
2019-01-07 18:57:00,1
