14596,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-07-21 00:00:00,4
2019-07-21 00:01:00,23
2019-07-21 00:02:00,30
2019-07-21 00:03:00,8
2019-07-21 00:06:00,10
2019-07-21 00:09:00,21
2019-07-21 00:10:00,9
2019-07-21 00:11:00,23
2019-07-21 00:12:00,31
2019-07-21 00:13:00,8
2019-07-21 00:16:00,8
2019-07-21 00:19:00,18
2019-07-21 00:20:00,12
2019-07-21 00:21:00,23
2019-07-21 00:22:00,30
2019-07-21 00:23:00,8
2019-07-21 00:26:00,8
2019-07-21 00:29:00,18
2019-07-21 00:30:00,12
2019-07-21 00:31:00,23
2019-07-21 00:32:00,30
2019-07-21 00:33:00,8
2019-07-21 00:36:00,8
2019-07-21 00:39:00,18
2019-07-21 00:40:00,12
2019-07-21 00:41:00,23
2019-07-21 00:42:00,30
2019-07-21 00:43:00,8
2019-07-21 00:46:00,8
2019-07-21 00:49:00,18
2019-07-21 00:50:00,9
2019-07-21 00:51:00,26
2019-07-21 00:52:00,30
2019-07-21 00:53:00,8
2019-07-21 00:56:00,8
2019-07-21 00:59:00,13
2019-07-21 01:00:00,14
2019-07-21 01:01:00,26
2019-07-21 01:02:00,30
2019-07-21 01:03:00,8
2019-07-21 01:06:00,8
2019-07-21 01:09:00,13
2019-07-21 01:10:00,14
2019-07-21 01:11:00,26
2019-07-21 01:12:00,30
2019-07-21 01:13:00,8
2019-07-21 01:16:00,10
2019-07-21 01:19:00,13
2019-07-21 01:20:00,14
2019-07-21 01:21:00,26
2019-07-21 01:22:00,30
2019-07-21 01:23:00,8
2019-07-21 01:26:00,8
2019-07-21 01:29:00,13
2019-07-21 01:30:00,14
2019-07-21 01:31:00,26
2019-07-21 01:32:00,28
2019-07-21 01:33:00,12
2019-07-21 01:36:00,8
2019-07-21 01:39:00,13
2019-07-21 01:40:00,14
2019-07-21 01:41:00,26
2019-07-21 01:42:00,27
2019-07-21 01:43:00,12
2019-07-21 01:46:00,8
2019-07-21 01:49:00,13
2019-07-21 01:50:00,14
2019-07-21 01:51:00,28
2019-07-21 01:52:00,25
2019-07-21 01:53:00,15
2019-07-21 01:56:00,8
2019-07-21 01:59:00,13
2019-07-21 02:00:00,14
2019-07-21 02:01:00,26
2019-07-21 02:02:00,23
2019-07-21 02:03:00,15
2019-07-21 02:06:00,10
2019-07-21 02:09:00,13
2019-07-21 02:10:00,14
2019-07-21 02:11:00,26
2019-07-21 02:12:00,23
2019-07-21 02:13:00,15
2019-07-21 02:16:00,8
2019-07-21 02:19:00,13
2019-07-21 02:20:00,16
2019-07-21 02:21:00,26
2019-07-21 02:22:00,25
2019-07-21 02:23:00,15
2019-07-21 02:26:00,8
2019-07-21 02:29:00,13
2019-07-21 02:30:00,16
2019-07-21 02:31:00,26
2019-07-21 02:32:00,23
2019-07-21 02:33:00,15
2019-07-21 02:36:00,8
2019-07-21 02:39:00,13
2019-07-21 02:40:00,14
2019-07-21 02:41:00,28
2019-07-21 02:42:00,24
2019-07-21 02:43:00,15
2019-07-21 02:46:00,8
2019-07-21 02:49:00,13
2019-07-21 02:50:00,14
2019-07-21 02:51:00,26
2019-07-21 02:52:00,22
2019-07-21 02:53:00,16
2019-07-21 02:56:00,8
2019-07-21 02:59:00,13
2019-07-21 03:00:00,14
2019-07-21 03:01:00,26
2019-07-21 03:02:00,24
2019-07-21 03:03:00,15
2019-07-21 03:06:00,8
2019-07-21 03:09:00,13
2019-07-21 03:10:00,14
2019-07-21 03:11:00,26
2019-07-21 03:12:00,24
2019-07-21 03:13:00,15
2019-07-21 03:16:00,8
2019-07-21 03:19:00,13
2019-07-21 03:20:00,14
2019-07-21 03:21:00,26
2019-07-21 03:22:00,13
2019-07-21 03:23:00,25
2019-07-21 03:26:00,8
2019-07-21 03:29:00,13
2019-07-21 03:30:00,14
2019-07-21 03:31:00,26
2019-07-21 03:32:00,12
2019-07-21 03:33:00,26
2019-07-21 03:36:00,8
2019-07-21 03:39:00,13
2019-07-21 03:40:00,14
2019-07-21 03:41:00,26
2019-07-21 03:42:00,12
2019-07-21 03:43:00,26
2019-07-21 03:46:00,8
2019-07-21 03:49:00,13
2019-07-21 03:50:00,14
2019-07-21 03:51:00,26
2019-07-21 03:52:00,12
2019-07-21 03:53:00,26
2019-07-21 03:56:00,8
2019-07-21 03:59:00,13
2019-07-21 04:00:00,14
2019-07-21 04:01:00,26
2019-07-21 04:02:00,12
2019-07-21 04:03:00,28
2019-07-21 04:06:00,8
2019-07-21 04:09:00,13
2019-07-21 04:10:00,14
2019-07-21 04:11:00,26
2019-07-21 04:12:00,12
2019-07-21 04:13:00,26
2019-07-21 04:16:00,8
2019-07-21 04:19:00,13
2019-07-21 04:20:00,14
2019-07-21 04:21:00,26
2019-07-21 04:22:00,12
2019-07-21 04:23:00,28
2019-07-21 04:26:00,8
2019-07-21 04:29:00,13
2019-07-21 04:30:00,14
2019-07-21 04:31:00,28
2019-07-21 04:32:00,12
2019-07-21 04:33:00,26
2019-07-21 04:36:00,8
2019-07-21 04:39:00,3
2019-07-21 04:40:00,24
2019-07-21 04:41:00,26
2019-07-21 04:42:00,12
2019-07-21 04:43:00,27
2019-07-21 04:46:00,8
2019-07-21 04:49:00,3
2019-07-21 04:50:00,24
2019-07-21 04:51:00,26
2019-07-21 04:52:00,12
2019-07-21 04:53:00,27
2019-07-21 04:56:00,8
2019-07-21 04:59:00,3
2019-07-21 05:00:00,24
2019-07-21 05:01:00,26
2019-07-21 05:02:00,12
2019-07-21 05:03:00,26
2019-07-21 05:06:00,8
2019-07-21 05:09:00,3
2019-07-21 05:10:00,24
2019-07-21 05:11:00,26
2019-07-21 05:12:00,12
2019-07-21 05:13:00,26
2019-07-21 05:16:00,8
2019-07-21 05:19:00,3
2019-07-21 05:20:00,26
2019-07-21 05:21:00,26
2019-07-21 05:22:00,12
2019-07-21 05:23:00,26
2019-07-21 05:26:00,8
2019-07-21 05:29:00,3
2019-07-21 05:30:00,26
2019-07-21 05:31:00,28
2019-07-21 05:32:00,12
2019-07-21 05:33:00,26
2019-07-21 05:36:00,8
2019-07-21 05:39:00,3
2019-07-21 05:40:00,24
2019-07-21 05:41:00,26
2019-07-21 05:42:00,12
2019-07-21 05:43:00,26
2019-07-21 05:46:00,8
2019-07-21 05:49:00,3
2019-07-21 05:50:00,27
2019-07-21 05:51:00,26
2019-07-21 05:52:00,12
2019-07-21 05:53:00,26
2019-07-21 05:56:00,8
2019-07-21 05:59:00,3
2019-07-21 06:00:00,24
2019-07-21 06:01:00,26
2019-07-21 06:02:00,4
2019-07-21 06:03:00,35
2019-07-21 06:06:00,8
2019-07-21 06:09:00,3
2019-07-21 06:10:00,24
2019-07-21 06:11:00,26
2019-07-21 06:12:00,4
2019-07-21 06:13:00,34
2019-07-21 06:16:00,8
2019-07-21 06:19:00,3
2019-07-21 06:20:00,24
2019-07-21 06:21:00,26
2019-07-21 06:22:00,4
2019-07-21 06:23:00,34
2019-07-21 06:26:00,8
2019-07-21 06:29:00,3
2019-07-21 06:30:00,24
2019-07-21 06:31:00,26
2019-07-21 06:32:00,4
2019-07-21 06:33:00,34
2019-07-21 06:36:00,8
2019-07-21 06:39:00,3
2019-07-21 06:40:00,24
2019-07-21 06:41:00,26
2019-07-21 06:42:00,4
2019-07-21 06:43:00,34
2019-07-21 06:46:00,8
2019-07-21 06:49:00,3
2019-07-21 06:50:00,24
2019-07-21 06:51:00,26
2019-07-21 06:52:00,4
2019-07-21 06:53:00,34
2019-07-21 06:56:00,11
2019-07-21 06:59:00,3
2019-07-21 07:00:00,25
2019-07-21 07:01:00,26
2019-07-21 07:02:00,4
2019-07-21 07:03:00,34
