2660,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-08 12:58:00,8
2019-02-08 12:59:00,1
2019-02-08 13:00:00,1
2019-02-08 13:01:00,6
2019-02-08 13:02:00,15
2019-02-08 13:03:00,10
2019-02-08 13:04:00,8
2019-02-08 13:05:00,15
2019-02-08 13:06:00,8
2019-02-08 13:07:00,8
2019-02-08 13:08:00,10
2019-02-08 13:09:00,5
2019-02-08 13:10:00,15
2019-02-08 13:11:00,14
2019-02-08 13:12:00,9
2019-02-08 13:13:00,6
2019-02-08 13:14:00,5
2019-02-08 13:15:00,2
2019-02-08 13:16:00,16
2019-02-08 13:17:00,15
2019-02-08 13:18:00,16
2019-02-08 13:19:00,10
2019-02-08 13:20:00,9
2019-02-08 13:21:00,12
2019-02-08 13:22:00,14
2019-02-08 13:23:00,15
2019-02-08 13:24:00,12
2019-02-08 13:25:00,10
2019-02-08 13:26:00,15
2019-02-08 13:27:00,8
2019-02-08 13:28:00,8
2019-02-08 13:29:00,16
2019-02-08 13:30:00,13
2019-02-08 13:31:00,5
2019-02-08 13:32:00,21
2019-02-08 13:33:00,13
2019-02-08 13:34:00,23
2019-02-08 13:35:00,14
2019-02-08 13:36:00,21
2019-02-08 13:37:00,14
2019-02-08 13:38:00,12
2019-02-08 13:39:00,8
2019-02-08 13:40:00,10
2019-02-08 13:41:00,7
2019-02-08 13:42:00,5
2019-02-08 13:43:00,6
2019-02-08 13:44:00,8
2019-02-08 13:45:00,9
2019-02-08 13:46:00,9
2019-02-08 13:47:00,5
2019-02-08 13:48:00,11
2019-02-08 13:49:00,6
2019-02-08 13:50:00,9
2019-02-08 13:51:00,20
2019-02-08 13:52:00,14
2019-02-08 13:53:00,8
2019-02-08 13:54:00,8
2019-02-08 13:55:00,11
2019-02-08 13:56:00,4
2019-02-08 13:57:00,11
2019-02-08 13:58:00,8
2019-02-08 13:59:00,6
2019-02-08 14:00:00,24
2019-02-08 14:01:00,6
2019-02-08 14:02:00,11
2019-02-08 14:03:00,8
2019-02-08 14:04:00,14
2019-02-08 14:05:00,9
2019-02-08 14:06:00,3
2019-02-08 14:07:00,3
2019-02-08 14:08:00,5
2019-02-08 14:09:00,7
2019-02-08 14:10:00,3
2019-02-08 14:11:00,1
2019-02-08 14:12:00,3
2019-02-08 14:13:00,1
2019-02-08 14:14:00,10
2019-02-08 14:16:00,8
2019-02-08 14:17:00,6
2019-02-08 14:19:00,2
2019-02-08 14:20:00,10
2019-02-08 14:21:00,8
2019-02-08 14:22:00,1
2019-02-08 14:23:00,3
2019-02-08 14:24:00,1
2019-02-08 14:25:00,3
2019-02-08 14:26:00,2
2019-02-08 14:27:00,1
2019-02-08 14:29:00,2
2019-02-08 14:30:00,1
2019-02-08 14:31:00,1
2019-02-08 14:32:00,9
2019-02-08 14:33:00,3
2019-02-08 14:34:00,4
2019-02-08 14:35:00,2
2019-02-08 14:36:00,1
2019-02-08 14:37:00,1
2019-02-08 14:38:00,1
2019-02-08 14:39:00,2
2019-02-08 14:40:00,3
2019-02-08 14:41:00,3
2019-02-08 14:43:00,4
2019-02-08 14:44:00,4
2019-02-08 14:45:00,9
2019-02-08 14:46:00,5
2019-02-08 14:54:00,3
2019-02-08 14:55:00,3
2019-02-08 15:00:00,9
2019-02-08 15:01:00,2
2019-02-08 15:02:00,2
2019-02-08 15:03:00,1
2019-02-08 15:11:00,1
2019-02-08 15:18:00,9
2019-02-08 15:19:00,1
2019-02-08 15:20:00,6
2019-02-08 15:21:00,20
2019-02-08 15:22:00,2
2019-02-08 15:23:00,1
2019-02-08 15:24:00,6
2019-02-08 15:25:00,4
2019-02-08 15:26:00,13
2019-02-08 15:27:00,1
2019-02-08 15:28:00,2
2019-02-08 15:29:00,5
2019-02-08 15:36:00,1
2019-02-08 15:44:00,1
2019-02-08 15:45:00,5
2019-02-08 15:46:00,1
2019-02-08 15:47:00,1
2019-02-08 15:48:00,7
2019-02-08 15:49:00,15
2019-02-08 15:50:00,6
2019-02-08 15:51:00,3
2019-02-08 15:56:00,5
2019-02-08 15:57:00,7
2019-02-08 15:58:00,1
2019-02-08 16:07:00,6
2019-02-08 16:08:00,1
2019-02-08 16:09:00,3
2019-02-08 16:10:00,1
2019-02-08 16:11:00,9
2019-02-08 16:12:00,5
2019-02-08 16:13:00,5
2019-02-08 16:14:00,2
2019-02-08 16:15:00,1
2019-02-08 16:17:00,1
2019-02-08 16:24:00,7
2019-02-08 16:27:00,1
2019-02-08 16:28:00,12
2019-02-08 16:29:00,13
2019-02-08 16:30:00,14
2019-02-08 16:31:00,7
2019-02-08 16:33:00,1
2019-02-08 16:34:00,2
2019-02-08 16:36:00,1
2019-02-08 16:37:00,1
2019-02-08 16:38:00,1
2019-02-08 16:40:00,1
2019-02-08 16:47:00,1
2019-02-08 16:50:00,1
2019-02-08 16:57:00,8
2019-02-08 16:58:00,14
2019-02-08 16:59:00,13
2019-02-08 17:00:00,13
2019-02-08 17:01:00,1
2019-02-08 17:02:00,1
2019-02-08 17:03:00,6
2019-02-08 17:08:00,1
2019-02-08 17:09:00,6
2019-02-08 17:10:00,1
2019-02-08 17:15:00,1
2019-02-08 17:19:00,5
2019-02-08 17:20:00,1
2019-02-08 17:27:00,1
2019-02-08 17:28:00,7
2019-02-08 17:29:00,10
2019-02-08 17:30:00,8
2019-02-08 17:31:00,2
2019-02-08 17:32:00,2
2019-02-08 17:40:00,2
2019-02-08 17:42:00,10
2019-02-08 17:51:00,4
2019-02-08 17:52:00,2
2019-02-08 17:53:00,1
2019-02-08 17:55:00,14
2019-02-08 17:56:00,9
2019-02-08 17:57:00,4
2019-02-08 17:59:00,1
2019-02-08 18:03:00,7
2019-02-08 18:04:00,1
2019-02-08 18:05:00,2
2019-02-08 18:07:00,4
2019-02-08 18:08:00,6
2019-02-08 18:09:00,1
2019-02-08 18:13:00,1
2019-02-08 18:15:00,2
2019-02-08 18:16:00,7
2019-02-08 18:17:00,2
2019-02-08 18:19:00,5
2019-02-08 18:21:00,8
2019-02-08 18:28:00,16
2019-02-08 18:29:00,6
2019-02-08 18:31:00,2
2019-02-08 18:33:00,1
2019-02-08 18:34:00,1
2019-02-08 18:41:00,1
2019-02-08 18:48:00,1
2019-02-08 18:54:00,1
2019-02-08 18:55:00,2
2019-02-08 18:56:00,6
2019-02-08 18:57:00,4
2019-02-08 18:58:00,4
2019-02-08 18:59:00,8
2019-02-08 19:00:00,1
2019-02-08 19:01:00,1
2019-02-08 19:02:00,5
2019-02-08 19:03:00,6
2019-02-08 19:04:00,1
2019-02-08 19:07:00,1
2019-02-08 19:15:00,1
2019-02-08 19:17:00,1
2019-02-08 19:18:00,1
2019-02-08 19:19:00,4
2019-02-08 19:20:00,2
2019-02-08 19:21:00,5
2019-02-08 19:22:00,3
2019-02-08 19:27:00,2
2019-02-08 19:28:00,8
2019-02-08 19:29:00,1
2019-02-08 19:35:00,1
2019-02-08 19:42:00,1
2019-02-08 19:43:00,1
2019-02-08 19:50:00,1
2019-02-08 19:51:00,1
2019-02-08 19:52:00,6
2019-02-08 19:53:00,1
2019-02-08 19:54:00,3
2019-02-08 19:55:00,3
2019-02-08 19:56:00,5
2019-02-08 19:57:00,2
2019-02-08 19:58:00,1
2019-02-08 19:59:00,2
2019-02-08 20:02:00,6
2019-02-08 20:04:00,14
2019-02-08 20:05:00,8
2019-02-08 20:06:00,10
2019-02-08 20:07:00,4
2019-02-08 20:08:00,2
2019-02-08 20:09:00,1
2019-02-08 20:11:00,3
2019-02-08 20:12:00,1
2019-02-08 20:13:00,4
2019-02-08 20:14:00,2
2019-02-08 20:19:00,2
2019-02-08 20:20:00,5
2019-02-08 20:21:00,9
2019-02-08 20:23:00,5
2019-02-08 20:24:00,1
2019-02-08 20:25:00,30
2019-02-08 20:26:00,2
2019-02-08 20:34:00,1
2019-02-08 20:35:00,9
2019-02-08 20:36:00,10
2019-02-08 20:37:00,1
2019-02-08 20:41:00,1
2019-02-08 20:50:00,3
2019-02-08 21:00:00,2
2019-02-08 21:03:00,2
2019-02-08 21:04:00,6
2019-02-08 21:11:00,1
2019-02-08 21:12:00,1
2019-02-08 21:13:00,5
2019-02-08 21:14:00,2
2019-02-08 21:15:00,1
2019-02-08 21:16:00,1
2019-02-08 21:19:00,1
2019-02-08 21:20:00,2
2019-02-08 21:21:00,1
2019-02-08 21:28:00,2
2019-02-08 21:29:00,1
2019-02-08 21:30:00,1
2019-02-08 21:31:00,21
2019-02-08 21:32:00,1
2019-02-08 21:38:00,9
2019-02-08 21:39:00,6
2019-02-08 21:40:00,5
2019-02-08 21:48:00,1
2019-02-08 21:49:00,1
2019-02-08 21:54:00,2
2019-02-08 21:55:00,1
2019-02-08 21:56:00,9
2019-02-08 22:05:00,5
2019-02-08 22:07:00,1
2019-02-08 22:12:00,4
2019-02-08 22:13:00,7
2019-02-08 22:17:00,1
2019-02-08 22:18:00,2
2019-02-08 22:20:00,1
2019-02-08 22:21:00,7
2019-02-08 22:22:00,2
2019-02-08 22:23:00,1
2019-02-08 22:28:00,12
2019-02-08 22:29:00,9
2019-02-08 22:31:00,1
2019-02-08 22:34:00,1
2019-02-08 22:41:00,9
2019-02-08 22:42:00,8
2019-02-08 22:43:00,2
2019-02-08 22:44:00,1
2019-02-08 22:47:00,2
2019-02-08 22:54:00,1
2019-02-08 22:55:00,5
2019-02-08 22:56:00,2
2019-02-08 22:57:00,9
2019-02-08 22:58:00,2
2019-02-08 22:59:00,2
2019-02-08 23:00:00,1
2019-02-08 23:01:00,8
2019-02-08 23:02:00,14
2019-02-08 23:03:00,2
2019-02-08 23:09:00,5
2019-02-08 23:10:00,2
2019-02-08 23:11:00,2
2019-02-08 23:12:00,5
2019-02-08 23:13:00,1
2019-02-08 23:19:00,1
2019-02-08 23:22:00,1
2019-02-08 23:30:00,6
2019-02-08 23:31:00,4
2019-02-08 23:33:00,7
2019-02-08 23:34:00,1
2019-02-08 23:41:00,6
2019-02-08 23:43:00,1
2019-02-08 23:51:00,2
2019-02-08 23:54:00,4
2019-02-08 23:55:00,3
