151,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-02-08 01:01:00,1
2019-02-08 02:00:00,1
2019-02-08 03:00:00,1
2019-02-08 03:59:00,1
2019-02-08 04:53:00,9
2019-02-08 04:58:00,1
2019-02-08 05:14:00,7
2019-02-08 05:15:00,2
2019-02-08 05:16:00,1
2019-02-08 05:24:00,1
2019-02-08 05:58:00,1
2019-02-08 07:02:00,1
2019-02-08 07:23:00,8
2019-02-08 07:24:00,1
2019-02-08 07:40:00,9
2019-02-08 07:56:00,9
2019-02-08 07:58:00,1
2019-02-08 09:00:00,1
2019-02-08 09:24:00,9
2019-02-08 09:34:00,9
2019-02-08 09:59:00,1
2019-02-08 10:09:00,9
2019-02-08 10:22:00,1
2019-02-08 10:23:00,2
2019-02-08 10:59:00,1
2019-02-08 11:19:00,9
2019-02-08 11:51:00,9
2019-02-08 11:57:00,8
2019-02-08 11:58:00,2
2019-02-08 12:08:00,9
2019-02-08 12:17:00,9
2019-02-08 12:58:00,1
2019-02-08 13:34:00,1
2019-02-08 13:44:00,9
2019-02-08 13:58:00,1
2019-02-08 14:59:00,1
2019-02-08 15:59:00,1
2019-02-08 16:59:00,1
2019-02-08 18:00:00,1
2019-02-08 18:59:00,1
