98,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-08-22 00:45:00,1
2019-08-22 01:46:00,1
2019-08-22 02:46:00,1
2019-08-22 03:46:00,1
2019-08-22 04:46:00,1
2019-08-22 04:49:00,1
2019-08-22 04:58:00,1
2019-08-22 05:04:00,1
2019-08-22 05:45:00,1
2019-08-22 06:43:00,1
2019-08-22 06:46:00,1
2019-08-22 07:45:00,1
2019-08-22 08:43:00,9
2019-08-22 08:45:00,1
2019-08-22 08:55:00,1
2019-08-22 08:57:00,1
2019-08-22 08:59:00,1
2019-08-22 09:01:00,1
2019-08-22 09:03:00,1
2019-08-22 09:05:00,1
2019-08-22 09:23:00,1
2019-08-22 09:40:00,1
2019-08-22 09:46:00,1
2019-08-22 10:45:00,1
2019-08-22 11:45:00,1
2019-08-22 12:45:00,1
2019-08-22 13:13:00,1
2019-08-22 13:45:00,1
2019-08-22 14:45:00,1
2019-08-22 15:01:00,9
2019-08-22 15:09:00,9
2019-08-22 15:33:00,18
2019-08-22 15:45:00,1
2019-08-22 16:38:00,1
2019-08-22 16:46:00,1
2019-08-22 17:01:00,1
2019-08-22 17:44:00,1
2019-08-22 18:03:00,9
2019-08-22 18:45:00,1
2019-08-22 19:45:00,1
2019-08-22 20:02:00,9
