1339,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-11-02 00:00:00,1
2019-11-02 00:01:00,2
2019-11-02 00:03:00,3
2019-11-02 00:05:00,1
2019-11-02 00:09:00,2
2019-11-02 00:10:00,1
2019-11-02 00:11:00,2
2019-11-02 00:13:00,3
2019-11-02 00:15:00,1
2019-11-02 00:19:00,2
2019-11-02 00:20:00,1
2019-11-02 00:21:00,2
2019-11-02 00:23:00,3
2019-11-02 00:25:00,1
2019-11-02 00:29:00,2
2019-11-02 00:30:00,1
2019-11-02 00:31:00,2
2019-11-02 00:33:00,3
2019-11-02 00:35:00,1
2019-11-02 00:39:00,2
2019-11-02 00:40:00,1
2019-11-02 00:41:00,2
2019-11-02 00:43:00,3
2019-11-02 00:45:00,1
2019-11-02 00:49:00,2
2019-11-02 00:50:00,1
2019-11-02 00:51:00,2
2019-11-02 00:53:00,3
2019-11-02 00:55:00,1
2019-11-02 00:59:00,2
2019-11-02 01:00:00,1
2019-11-02 01:01:00,2
2019-11-02 01:03:00,3
2019-11-02 01:05:00,1
2019-11-02 01:09:00,3
2019-11-02 01:10:00,1
2019-11-02 01:11:00,2
2019-11-02 01:13:00,3
2019-11-02 01:15:00,1
2019-11-02 01:19:00,2
2019-11-02 01:20:00,1
2019-11-02 01:21:00,2
2019-11-02 01:23:00,3
2019-11-02 01:25:00,1
2019-11-02 01:29:00,2
2019-11-02 01:30:00,1
2019-11-02 01:31:00,2
2019-11-02 01:33:00,3
2019-11-02 01:35:00,1
2019-11-02 01:39:00,2
2019-11-02 01:40:00,1
2019-11-02 01:41:00,2
2019-11-02 01:43:00,3
2019-11-02 01:45:00,1
2019-11-02 01:49:00,2
2019-11-02 01:50:00,1
2019-11-02 01:51:00,2
2019-11-02 01:53:00,3
2019-11-02 01:55:00,1
2019-11-02 01:59:00,2
2019-11-02 02:00:00,1
2019-11-02 02:01:00,2
2019-11-02 02:03:00,3
2019-11-02 02:05:00,1
2019-11-02 02:09:00,2
2019-11-02 02:10:00,1
2019-11-02 02:11:00,2
2019-11-02 02:13:00,3
2019-11-02 02:15:00,1
2019-11-02 02:19:00,2
2019-11-02 02:20:00,1
2019-11-02 02:21:00,2
2019-11-02 02:23:00,3
2019-11-02 02:25:00,1
2019-11-02 02:29:00,2
2019-11-02 02:30:00,1
2019-11-02 02:31:00,2
2019-11-02 02:33:00,3
2019-11-02 02:35:00,1
2019-11-02 02:39:00,2
2019-11-02 02:40:00,1
2019-11-02 02:41:00,2
2019-11-02 02:43:00,3
2019-11-02 02:45:00,1
2019-11-02 02:49:00,2
2019-11-02 02:50:00,1
2019-11-02 02:51:00,2
2019-11-02 02:53:00,3
2019-11-02 02:55:00,1
2019-11-02 02:59:00,2
2019-11-02 03:00:00,1
2019-11-02 03:01:00,2
2019-11-02 03:03:00,3
2019-11-02 03:05:00,1
2019-11-02 03:09:00,2
2019-11-02 03:10:00,1
2019-11-02 03:11:00,2
2019-11-02 03:13:00,5
2019-11-02 03:15:00,1
2019-11-02 03:19:00,2
2019-11-02 03:20:00,1
2019-11-02 03:21:00,4
2019-11-02 03:23:00,3
2019-11-02 03:25:00,1
2019-11-02 03:29:00,2
2019-11-02 03:30:00,1
2019-11-02 03:31:00,2
2019-11-02 03:33:00,5
2019-11-02 03:35:00,1
2019-11-02 03:39:00,2
2019-11-02 03:40:00,1
2019-11-02 03:41:00,2
2019-11-02 03:43:00,5
2019-11-02 03:45:00,1
2019-11-02 03:49:00,2
2019-11-02 03:50:00,1
2019-11-02 03:51:00,2
2019-11-02 03:53:00,3
2019-11-02 03:55:00,1
2019-11-02 03:59:00,3
2019-11-02 04:00:00,1
2019-11-02 04:01:00,4
2019-11-02 04:03:00,5
2019-11-02 04:05:00,1
2019-11-02 04:09:00,2
2019-11-02 04:10:00,1
2019-11-02 04:11:00,2
2019-11-02 04:13:00,3
2019-11-02 04:15:00,1
2019-11-02 04:19:00,3
2019-11-02 04:20:00,1
2019-11-02 04:21:00,2
2019-11-02 04:23:00,3
2019-11-02 04:25:00,1
2019-11-02 04:29:00,2
2019-11-02 04:30:00,1
2019-11-02 04:31:00,2
2019-11-02 04:33:00,3
2019-11-02 04:35:00,1
2019-11-02 04:39:00,2
2019-11-02 04:40:00,1
2019-11-02 04:41:00,2
2019-11-02 04:43:00,3
2019-11-02 04:45:00,1
2019-11-02 04:49:00,2
2019-11-02 04:50:00,1
2019-11-02 04:51:00,2
2019-11-02 04:53:00,3
2019-11-02 04:55:00,1
2019-11-02 04:59:00,2
2019-11-02 05:00:00,1
2019-11-02 05:01:00,2
2019-11-02 05:03:00,3
2019-11-02 05:05:00,1
2019-11-02 05:09:00,2
2019-11-02 05:10:00,1
2019-11-02 05:11:00,2
2019-11-02 05:13:00,3
2019-11-02 05:15:00,1
2019-11-02 05:19:00,2
2019-11-02 05:20:00,1
2019-11-02 05:21:00,2
2019-11-02 05:23:00,3
2019-11-02 05:25:00,1
2019-11-02 05:29:00,3
2019-11-02 05:30:00,1
2019-11-02 05:31:00,2
2019-11-02 05:33:00,3
2019-11-02 05:35:00,1
2019-11-02 05:39:00,2
2019-11-02 05:40:00,1
2019-11-02 05:41:00,2
2019-11-02 05:43:00,3
