119,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-08-10 00:46:00,1
2019-08-10 01:36:00,1
2019-08-10 01:46:00,1
2019-08-10 02:45:00,1
2019-08-10 03:46:00,1
2019-08-10 04:45:00,1
2019-08-10 04:46:00,9
2019-08-10 05:46:00,1
2019-08-10 06:46:00,1
2019-08-10 07:45:00,1
2019-08-10 08:38:00,1
2019-08-10 08:45:00,1
2019-08-10 09:11:00,14
2019-08-10 09:45:00,1
2019-08-10 10:29:00,1
2019-08-10 10:30:00,1
2019-08-10 10:31:00,1
2019-08-10 10:35:00,1
2019-08-10 10:36:00,1
2019-08-10 10:41:00,1
2019-08-10 10:45:00,1
2019-08-10 10:53:00,1
2019-08-10 11:33:00,9
2019-08-10 11:38:00,7
2019-08-10 11:42:00,6
2019-08-10 11:43:00,1
2019-08-10 11:45:00,1
2019-08-10 12:45:00,1
2019-08-10 13:45:00,1
2019-08-10 14:26:00,35
2019-08-10 14:45:00,1
2019-08-10 15:45:00,1
2019-08-10 16:45:00,1
2019-08-10 17:45:00,1
2019-08-10 18:45:00,1
2019-08-10 19:45:00,1
2019-08-10 19:59:00,9
