72,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-07-04 06:18:00,1
2019-07-04 06:19:00,1
2019-07-04 06:22:00,1
2019-07-04 06:32:00,1
2019-07-04 07:00:00,1
2019-07-04 07:04:00,1
2019-07-04 08:01:00,2
2019-07-04 08:28:00,1
2019-07-04 08:31:00,1
2019-07-04 09:01:00,2
2019-07-04 09:02:00,3
2019-07-04 09:14:00,1
2019-07-04 11:02:00,7
2019-07-04 12:26:00,1
2019-07-04 13:01:00,2
2019-07-04 13:03:00,1
2019-07-04 13:04:00,4
2019-07-04 13:05:00,3
2019-07-04 13:06:00,4
2019-07-04 13:07:00,2
2019-07-04 13:08:00,9
2019-07-04 13:11:00,4
2019-07-04 13:15:00,6
2019-07-04 13:16:00,5
2019-07-04 14:03:00,1
2019-07-04 14:04:00,1
2019-07-04 14:41:00,2
2019-07-04 14:43:00,1
2019-07-04 19:13:00,1
2019-07-04 19:33:00,1
2019-07-04 19:53:00,1
