19,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-20 07:50:00,1
2019-04-20 07:51:00,1
2019-04-20 07:54:00,1
2019-04-20 07:55:00,1
2019-04-20 08:15:00,1
2019-04-20 13:04:00,1
2019-04-20 13:57:00,2
2019-04-20 14:33:00,1
2019-04-20 15:32:00,1
2019-04-20 16:21:00,1
2019-04-20 16:28:00,1
2019-04-20 16:29:00,1
2019-04-20 16:30:00,1
2019-04-20 16:34:00,3
2019-04-20 17:31:00,1
2019-04-20 17:37:00,1
