77,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-16 00:20:00,6
2019-01-16 00:21:00,3
2019-01-16 00:58:00,1
2019-01-16 01:57:00,1
2019-01-16 02:58:00,1
2019-01-16 03:58:00,1
2019-01-16 04:58:00,1
2019-01-16 05:25:00,9
2019-01-16 05:58:00,1
2019-01-16 06:58:00,1
2019-01-16 07:57:00,1
2019-01-16 08:57:00,1
2019-01-16 09:58:00,1
2019-01-16 10:58:00,1
2019-01-16 11:58:00,1
2019-01-16 12:59:00,1
2019-01-16 13:08:00,7
2019-01-16 13:09:00,2
2019-01-16 13:22:00,1
2019-01-16 13:42:00,9
2019-01-16 13:58:00,1
2019-01-16 14:58:00,1
2019-01-16 15:57:00,1
2019-01-16 16:16:00,6
2019-01-16 16:17:00,3
2019-01-16 16:23:00,8
2019-01-16 16:24:00,1
2019-01-16 16:59:00,1
2019-01-16 17:42:00,1
2019-01-16 17:43:00,1
2019-01-16 17:44:00,1
2019-01-16 17:58:00,1
2019-01-16 18:58:00,1
