23,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-10-01 04:34:00,1
2019-10-01 05:34:00,1
2019-10-01 05:36:00,1
2019-10-01 07:23:00,1
2019-10-01 07:59:00,1
2019-10-01 08:11:00,1
2019-10-01 16:59:00,1
2019-10-01 17:57:00,1
2019-10-01 19:12:00,1
2019-10-01 20:32:00,2
2019-10-01 20:35:00,1
2019-10-01 22:12:00,1
2019-10-01 23:04:00,1
2019-10-01 23:13:00,1
2019-10-01 23:18:00,1
2019-10-01 23:45:00,1
2019-10-01 23:50:00,1
2019-10-01 23:53:00,1
2019-10-01 23:54:00,2
2019-10-01 23:57:00,2
