73,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-07-01 00:15:00,9
2019-07-01 00:46:00,1
2019-07-01 01:46:00,1
2019-07-01 02:05:00,1
2019-07-01 02:37:00,1
2019-07-01 02:47:00,1
2019-07-01 03:17:00,1
2019-07-01 03:27:00,1
2019-07-01 03:33:00,1
2019-07-01 03:40:00,1
2019-07-01 03:47:00,1
2019-07-01 04:45:00,1
2019-07-01 05:03:00,1
2019-07-01 05:46:00,1
2019-07-01 06:46:00,1
2019-07-01 07:45:00,1
2019-07-01 08:46:00,1
2019-07-01 09:46:00,1
2019-07-01 10:48:00,1
2019-07-01 11:46:00,1
2019-07-01 12:10:00,9
2019-07-01 12:46:00,1
2019-07-01 13:10:00,1
2019-07-01 13:11:00,3
2019-07-01 13:12:00,1
2019-07-01 13:16:00,1
2019-07-01 13:17:00,1
2019-07-01 13:21:00,1
2019-07-01 13:47:00,1
2019-07-01 13:50:00,1
2019-07-01 14:45:00,1
2019-07-01 15:47:00,1
2019-07-01 16:04:00,9
2019-07-01 16:21:00,9
2019-07-01 16:46:00,1
2019-07-01 17:46:00,1
2019-07-01 18:45:00,2
2019-07-01 19:45:00,1
