89,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-03 00:45:00,2
2019-07-03 01:45:00,1
2019-07-03 02:12:00,9
2019-07-03 02:46:00,1
2019-07-03 03:45:00,1
2019-07-03 04:45:00,1
2019-07-03 05:45:00,1
2019-07-03 06:45:00,1
2019-07-03 07:31:00,2
2019-07-03 07:45:00,1
2019-07-03 08:45:00,1
2019-07-03 08:51:00,5
2019-07-03 08:52:00,4
2019-07-03 09:17:00,9
2019-07-03 09:34:00,1
2019-07-03 09:45:00,1
2019-07-03 10:46:00,1
2019-07-03 11:45:00,1
2019-07-03 12:45:00,1
2019-07-03 13:30:00,9
2019-07-03 13:45:00,1
2019-07-03 14:45:00,1
2019-07-03 15:45:00,1
2019-07-03 16:04:00,9
2019-07-03 16:16:00,1
2019-07-03 16:20:00,1
2019-07-03 16:21:00,1
2019-07-03 16:22:00,1
2019-07-03 16:23:00,1
2019-07-03 16:26:00,1
2019-07-03 16:42:00,1
2019-07-03 16:45:00,1
2019-07-03 16:55:00,1
2019-07-03 17:06:00,1
2019-07-03 17:27:00,1
2019-07-03 17:45:00,1
2019-07-03 18:43:00,9
2019-07-03 18:45:00,1
2019-07-03 18:50:00,1
2019-07-03 19:45:00,1
