136,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-10-15 00:46:00,1
2019-10-15 00:52:00,9
2019-10-15 01:46:00,1
2019-10-15 02:21:00,1
2019-10-15 02:45:00,1
2019-10-15 03:46:00,1
2019-10-15 04:15:00,3
2019-10-15 04:16:00,3
2019-10-15 04:45:00,1
2019-10-15 05:46:00,1
2019-10-15 06:45:00,1
2019-10-15 07:45:00,1
2019-10-15 07:48:00,1
2019-10-15 07:51:00,1
2019-10-15 07:52:00,1
2019-10-15 07:56:00,1
2019-10-15 07:57:00,1
2019-10-15 08:45:00,1
2019-10-15 08:52:00,9
2019-10-15 08:53:00,9
2019-10-15 09:07:00,9
2019-10-15 09:14:00,9
2019-10-15 09:42:00,9
2019-10-15 09:46:00,1
2019-10-15 10:20:00,1
2019-10-15 10:37:00,1
2019-10-15 10:44:00,1
2019-10-15 10:45:00,1
2019-10-15 10:49:00,1
2019-10-15 11:45:00,1
2019-10-15 12:45:00,1
2019-10-15 13:21:00,9
2019-10-15 13:45:00,1
2019-10-15 14:03:00,9
2019-10-15 14:45:00,1
2019-10-15 14:48:00,9
2019-10-15 15:12:00,9
2019-10-15 15:45:00,1
2019-10-15 16:45:00,1
2019-10-15 17:45:00,1
2019-10-15 18:30:00,1
2019-10-15 18:45:00,1
2019-10-15 19:45:00,1
2019-10-15 19:55:00,9
