112,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-09-12 00:31:00,9
2019-09-12 00:50:00,1
2019-09-12 01:47:00,1
2019-09-12 02:47:00,1
2019-09-12 03:47:00,1
2019-09-12 04:46:00,1
2019-09-12 05:46:00,1
2019-09-12 06:45:00,1
2019-09-12 07:45:00,1
2019-09-12 08:46:00,1
2019-09-12 09:46:00,1
2019-09-12 10:15:00,1
2019-09-12 10:28:00,7
2019-09-12 10:29:00,2
2019-09-12 10:36:00,9
2019-09-12 10:46:00,1
2019-09-12 11:46:00,1
2019-09-12 12:46:00,1
2019-09-12 13:46:00,1
2019-09-12 14:19:00,9
2019-09-12 14:46:00,1
2019-09-12 14:49:00,9
2019-09-12 14:56:00,9
2019-09-12 15:16:00,9
2019-09-12 15:34:00,9
2019-09-12 15:45:00,1
2019-09-12 16:45:00,1
2019-09-12 17:46:00,1
2019-09-12 18:29:00,1
2019-09-12 18:45:00,1
2019-09-12 18:46:00,7
2019-09-12 18:47:00,2
2019-09-12 18:49:00,9
2019-09-12 19:46:00,1
