163,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-02-27 00:58:00,1
2019-02-27 01:58:00,1
2019-02-27 02:24:00,9
2019-02-27 02:58:00,1
2019-02-27 03:58:00,1
2019-02-27 04:57:00,1
2019-02-27 05:58:00,1
2019-02-27 06:51:00,9
2019-02-27 06:58:00,1
2019-02-27 07:58:00,1
2019-02-27 08:15:00,1
2019-02-27 08:16:00,1
2019-02-27 08:17:00,1
2019-02-27 08:22:00,2
2019-02-27 08:58:00,1
2019-02-27 09:58:00,1
2019-02-27 10:09:00,9
2019-02-27 10:58:00,1
2019-02-27 11:11:00,9
2019-02-27 11:28:00,9
2019-02-27 11:58:00,1
2019-02-27 12:58:00,1
2019-02-27 13:34:00,1
2019-02-27 13:36:00,8
2019-02-27 13:37:00,1
2019-02-27 13:57:00,1
2019-02-27 14:45:00,18
2019-02-27 14:46:00,9
2019-02-27 14:49:00,9
2019-02-27 14:58:00,1
2019-02-27 15:00:00,9
2019-02-27 15:02:00,1
2019-02-27 15:03:00,6
2019-02-27 15:04:00,1
2019-02-27 15:34:00,1
2019-02-27 15:35:00,1
2019-02-27 15:37:00,1
2019-02-27 15:42:00,1
2019-02-27 15:43:00,1
2019-02-27 15:45:00,1
2019-02-27 15:46:00,1
2019-02-27 15:48:00,1
2019-02-27 15:55:00,1
2019-02-27 15:56:00,2
2019-02-27 15:58:00,1
2019-02-27 16:09:00,1
2019-02-27 16:10:00,1
2019-02-27 16:13:00,2
2019-02-27 16:16:00,2
2019-02-27 16:18:00,1
2019-02-27 16:29:00,2
2019-02-27 16:30:00,1
2019-02-27 16:31:00,1
2019-02-27 16:59:00,1
2019-02-27 17:07:00,9
2019-02-27 17:59:00,1
2019-02-27 18:59:00,1
