63,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-07-10 00:28:00,1
2019-07-10 00:54:00,1
2019-07-10 05:02:00,1
2019-07-10 07:51:00,1
2019-07-10 08:03:00,2
2019-07-10 08:04:00,1
2019-07-10 10:07:00,1
2019-07-10 10:18:00,1
2019-07-10 11:01:00,2
2019-07-10 11:50:00,1
2019-07-10 11:51:00,1
2019-07-10 13:01:00,1
2019-07-10 13:02:00,2
2019-07-10 13:04:00,13
2019-07-10 13:05:00,5
2019-07-10 13:07:00,4
2019-07-10 13:08:00,3
2019-07-10 13:10:00,1
2019-07-10 13:11:00,5
2019-07-10 15:00:00,1
2019-07-10 15:49:00,1
2019-07-10 15:50:00,1
2019-07-10 16:08:00,1
2019-07-10 16:15:00,1
2019-07-10 16:17:00,1
2019-07-10 17:28:00,1
2019-07-10 17:29:00,1
2019-07-10 17:30:00,1
2019-07-10 17:31:00,1
2019-07-10 17:32:00,1
2019-07-10 17:33:00,3
2019-07-10 23:00:00,1
2019-07-10 23:01:00,1
