26,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-09-15 04:21:00,1
2019-09-15 04:22:00,1
2019-09-15 04:26:00,1
2019-09-15 05:32:00,1
2019-09-15 05:35:00,1
2019-09-15 05:43:00,1
2019-09-15 06:36:00,1
2019-09-15 08:01:00,1
2019-09-15 10:01:00,1
2019-09-15 10:29:00,1
2019-09-15 10:30:00,1
2019-09-15 13:39:00,2
2019-09-15 13:40:00,1
2019-09-15 13:55:00,4
2019-09-15 13:56:00,4
2019-09-15 13:57:00,2
2019-09-15 14:14:00,1
2019-09-15 14:17:00,1
