68,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-09-13 00:44:00,1
2019-09-13 01:45:00,1
2019-09-13 02:44:00,1
2019-09-13 03:44:00,1
2019-09-13 04:13:00,1
2019-09-13 04:44:00,1
2019-09-13 05:45:00,1
2019-09-13 06:45:00,1
2019-09-13 07:44:00,1
2019-09-13 08:23:00,9
2019-09-13 08:30:00,9
2019-09-13 08:45:00,1
2019-09-13 09:45:00,1
2019-09-13 10:46:00,1
2019-09-13 11:28:00,1
2019-09-13 11:35:00,1
2019-09-13 11:45:00,1
2019-09-13 12:45:00,1
2019-09-13 13:45:00,1
2019-09-13 14:44:00,1
2019-09-13 15:14:00,9
2019-09-13 15:45:00,1
2019-09-13 16:25:00,9
2019-09-13 16:27:00,5
2019-09-13 16:28:00,4
2019-09-13 16:45:00,1
2019-09-13 17:46:00,1
2019-09-13 18:47:00,1
2019-09-13 19:48:00,1
