62,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-09-09 00:06:00,1
2019-09-09 00:08:00,1
2019-09-09 00:10:00,1
2019-09-09 00:11:00,1
2019-09-09 00:12:00,3
2019-09-09 01:48:00,1
2019-09-09 01:49:00,1
2019-09-09 01:50:00,2
2019-09-09 01:52:00,1
2019-09-09 01:53:00,1
2019-09-09 01:55:00,2
2019-09-09 01:56:00,1
2019-09-09 01:57:00,1
2019-09-09 10:43:00,2
2019-09-09 10:44:00,1
2019-09-09 10:56:00,1
2019-09-09 10:57:00,1
2019-09-09 11:19:00,1
2019-09-09 11:23:00,1
2019-09-09 11:46:00,1
2019-09-09 12:06:00,4
2019-09-09 12:07:00,1
2019-09-09 13:48:00,2
2019-09-09 15:56:00,1
2019-09-09 15:57:00,1
2019-09-09 15:59:00,1
2019-09-09 16:08:00,1
2019-09-09 16:11:00,1
2019-09-09 16:13:00,1
2019-09-09 16:55:00,1
2019-09-09 16:57:00,1
2019-09-09 16:59:00,1
2019-09-09 17:01:00,1
2019-09-09 17:02:00,1
2019-09-09 17:08:00,2
2019-09-09 17:23:00,1
2019-09-09 17:34:00,1
2019-09-09 17:36:00,1
2019-09-09 17:52:00,1
2019-09-09 18:03:00,1
2019-09-09 18:31:00,1
2019-09-09 18:34:00,1
2019-09-09 18:35:00,1
2019-09-09 18:58:00,2
2019-09-09 20:43:00,1
2019-09-09 20:49:00,1
2019-09-09 21:25:00,1
2019-09-09 22:31:00,2
2019-09-09 23:56:00,1
2019-09-09 23:57:00,1
